"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
10463,1523,3549,42.91,"2020-04-30"
10464,113,332,34.04,"2020-04-30"
10465,1307,3253,40.18,"2020-04-30"
10466,2025,4090,49.51,"2020-04-30"
10467,2796,5548,50.4,"2020-04-30"
10468,2024,3812,53.1,"2020-04-30"
10469,2493,4830,51.61,"2020-04-30"
10470,383,867,44.18,"2020-04-30"
10471,503,1248,40.3,"2020-04-30"
10472,1596,2994,53.31,"2020-04-30"
10473,1607,3426,46.91,"2020-04-30"
10474,275,574,47.91,"2020-04-30"
10475,1483,3438,43.14,"2020-04-30"
11004,479,845,56.69,"2020-04-30"
11101,520,1277,40.72,"2020-04-30"
11102,503,1082,46.49,"2020-04-30"
11103,439,1019,43.08,"2020-04-30"
11104,397,868,45.74,"2020-04-30"
11105,417,1101,37.87,"2020-04-30"
11106,531,1225,43.35,"2020-04-30"
11109,45,167,26.95,"2020-04-30"
11201,520,1501,34.64,"2020-04-30"
11203,1665,3216,51.77,"2020-04-30"
11204,1621,3292,49.24,"2020-04-30"
11205,585,1467,39.88,"2020-04-30"
11206,1238,2657,46.59,"2020-04-30"
11207,1626,3324,48.92,"2020-04-30"
11208,1825,3433,53.16,"2020-04-30"
11209,945,2305,41,"2020-04-30"
11210,1394,2774,50.25,"2020-04-30"
11211,1649,3488,47.28,"2020-04-30"
11212,1408,2891,48.7,"2020-04-30"
11213,1161,2354,49.32,"2020-04-30"
11214,1235,2569,48.07,"2020-04-30"
11215,520,1464,35.52,"2020-04-30"
11216,582,1351,43.08,"2020-04-30"
11217,459,1031,44.52,"2020-04-30"
11218,1392,2740,50.8,"2020-04-30"
11219,2301,4628,49.72,"2020-04-30"
11220,1205,2317,52.01,"2020-04-30"
11221,1027,2119,48.47,"2020-04-30"
11222,370,894,41.39,"2020-04-30"
11223,1388,2969,46.75,"2020-04-30"
11224,882,1730,50.98,"2020-04-30"
11225,980,1958,50.05,"2020-04-30"
11226,1763,3411,51.69,"2020-04-30"
11228,547,1220,44.84,"2020-04-30"
11229,1280,2828,45.26,"2020-04-30"
11230,1877,3808,49.29,"2020-04-30"
11231,347,792,43.81,"2020-04-30"
11232,408,712,57.3,"2020-04-30"
11233,1030,2120,48.58,"2020-04-30"
11234,1945,3922,49.59,"2020-04-30"
11235,1645,3332,49.37,"2020-04-30"
11236,2235,4226,52.89,"2020-04-30"
11237,732,1339,54.67,"2020-04-30"
11238,634,1399,45.32,"2020-04-30"
11239,419,861,48.66,"2020-04-30"
11354,906,1765,51.33,"2020-04-30"
11355,1013,1941,52.19,"2020-04-30"
11356,464,951,48.79,"2020-04-30"
11357,671,1485,45.19,"2020-04-30"
11358,477,1108,43.05,"2020-04-30"
11360,276,708,38.98,"2020-04-30"
11361,377,878,42.94,"2020-04-30"
11362,266,645,41.24,"2020-04-30"
11363,87,228,38.16,"2020-04-30"
11364,405,991,40.87,"2020-04-30"
11365,698,1543,45.24,"2020-04-30"
11366,345,705,48.94,"2020-04-30"
11367,850,1870,45.45,"2020-04-30"
11368,3507,5434,64.54,"2020-04-30"
11369,1293,2131,60.68,"2020-04-30"
11370,1175,2191,53.63,"2020-04-30"
11372,2052,3407,60.23,"2020-04-30"
11373,2668,4612,57.85,"2020-04-30"
11374,912,1977,46.13,"2020-04-30"
11375,1330,2925,45.47,"2020-04-30"
11377,1757,3328,52.79,"2020-04-30"
11378,619,1338,46.26,"2020-04-30"
11379,678,1507,44.99,"2020-04-30"
11385,1733,3509,49.39,"2020-04-30"
11411,582,1083,53.74,"2020-04-30"
11412,1085,2037,53.26,"2020-04-30"
11413,1117,2132,52.39,"2020-04-30"
11414,698,1375,50.76,"2020-04-30"
11415,435,935,46.52,"2020-04-30"
11416,553,1019,54.27,"2020-04-30"
11417,738,1426,51.75,"2020-04-30"
11418,872,1737,50.2,"2020-04-30"
11419,950,1831,51.88,"2020-04-30"
11420,1131,2223,50.88,"2020-04-30"
11421,970,1874,51.76,"2020-04-30"
11422,826,1655,49.91,"2020-04-30"
11423,846,1580,53.54,"2020-04-30"
11426,439,912,48.14,"2020-04-30"
11427,671,1285,52.22,"2020-04-30"
11428,576,1049,54.91,"2020-04-30"
11429,804,1412,56.94,"2020-04-30"
11432,1441,2650,54.38,"2020-04-30"
11433,783,1530,51.18,"2020-04-30"
11434,1671,3218,51.93,"2020-04-30"
11435,1322,2639,50.09,"2020-04-30"
11436,443,878,50.46,"2020-04-30"
11691,1869,3314,56.4,"2020-04-30"
11692,481,928,51.83,"2020-04-30"
11693,285,588,48.47,"2020-04-30"
11694,595,1241,47.95,"2020-04-30"
11697,81,187,43.32,"2020-04-30"
