"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
10001,254,563,45.12,"2020-04-18"
10002,695,1325,52.45,"2020-04-18"
10003,342,812,42.12,"2020-04-18"
10004,24,62,38.71,"2020-04-18"
10005,44,134,32.84,"2020-04-18"
10006,14,54,25.93,"2020-04-18"
10007,39,127,30.71,"2020-04-18"
10009,501,1150,43.57,"2020-04-18"
10010,200,557,35.91,"2020-04-18"
10011,390,834,46.76,"2020-04-18"
10012,114,323,35.29,"2020-04-18"
10013,177,417,42.45,"2020-04-18"
10014,233,517,45.07,"2020-04-18"
10016,496,1178,42.11,"2020-04-18"
10017,105,306,34.31,"2020-04-18"
10018,166,365,45.48,"2020-04-18"
10019,435,979,44.43,"2020-04-18"
10021,428,1139,37.58,"2020-04-18"
10022,247,663,37.25,"2020-04-18"
10023,427,1087,39.28,"2020-04-18"
10024,466,1220,38.2,"2020-04-18"
10025,847,1946,43.53,"2020-04-18"
10026,421,832,50.6,"2020-04-18"
10027,640,1215,52.67,"2020-04-18"
10028,365,981,37.21,"2020-04-18"
10029,1142,2159,52.89,"2020-04-18"
10030,336,564,59.57,"2020-04-18"
10031,794,1258,63.12,"2020-04-18"
10032,919,1514,60.7,"2020-04-18"
10033,785,1265,62.06,"2020-04-18"
10034,433,780,55.51,"2020-04-18"
10035,622,1083,57.43,"2020-04-18"
10036,291,632,46.04,"2020-04-18"
10037,296,521,56.81,"2020-04-18"
10038,165,347,47.55,"2020-04-18"
10039,323,603,53.57,"2020-04-18"
10040,601,966,62.22,"2020-04-18"
10044,110,241,45.64,"2020-04-18"
10065,243,725,33.52,"2020-04-18"
10069,43,112,38.39,"2020-04-18"
10075,300,654,45.87,"2020-04-18"
10128,476,1285,37.04,"2020-04-18"
10280,32,100,32,"2020-04-18"
10282,56,114,49.12,"2020-04-18"
10301,761,1505,50.56,"2020-04-18"
10302,415,813,51.05,"2020-04-18"
10303,586,1139,51.45,"2020-04-18"
10304,973,1946,50,"2020-04-18"
10305,856,1924,44.49,"2020-04-18"
10306,1053,2519,41.8,"2020-04-18"
10307,287,647,44.36,"2020-04-18"
10308,494,1210,40.83,"2020-04-18"
10309,658,1569,41.94,"2020-04-18"
10310,478,1073,44.55,"2020-04-18"
10312,1165,2598,44.84,"2020-04-18"
10314,1880,4079,46.09,"2020-04-18"
10451,1017,1743,58.35,"2020-04-18"
10452,1378,2185,63.07,"2020-04-18"
10453,1432,2345,61.07,"2020-04-18"
10454,705,1155,61.04,"2020-04-18"
10455,759,1270,59.76,"2020-04-18"
10456,1466,2457,59.67,"2020-04-18"
10457,1250,2058,60.74,"2020-04-18"
10458,1232,2167,56.85,"2020-04-18"
10459,934,1544,60.49,"2020-04-18"
10460,1018,1743,58.41,"2020-04-18"
10461,1238,2377,52.08,"2020-04-18"
10462,1496,2755,54.3,"2020-04-18"
10463,1135,2352,48.26,"2020-04-18"
10464,94,244,38.52,"2020-04-18"
10465,1047,2230,46.95,"2020-04-18"
10466,1606,2780,57.77,"2020-04-18"
10467,2204,3754,58.71,"2020-04-18"
10468,1551,2437,63.64,"2020-04-18"
10469,1980,3302,59.96,"2020-04-18"
10470,317,605,52.4,"2020-04-18"
10471,382,856,44.63,"2020-04-18"
10472,1190,1901,62.6,"2020-04-18"
10473,1314,2310,56.88,"2020-04-18"
10474,216,355,60.85,"2020-04-18"
10475,1195,2281,52.39,"2020-04-18"
11004,385,627,61.4,"2020-04-18"
11101,406,845,48.05,"2020-04-18"
11102,360,667,53.97,"2020-04-18"
11103,353,671,52.61,"2020-04-18"
11104,312,569,54.83,"2020-04-18"
11105,332,700,47.43,"2020-04-18"
11106,406,792,51.26,"2020-04-18"
11109,40,122,32.79,"2020-04-18"
11201,438,1079,40.59,"2020-04-18"
11203,1298,2058,63.07,"2020-04-18"
11204,1295,2167,59.76,"2020-04-18"
11205,469,892,52.58,"2020-04-18"
11206,947,1662,56.98,"2020-04-18"
11207,1201,2056,58.41,"2020-04-18"
11208,1352,2147,62.97,"2020-04-18"
11209,755,1544,48.9,"2020-04-18"
11210,1138,1863,61.08,"2020-04-18"
11211,1379,2275,60.62,"2020-04-18"
11212,1056,1721,61.36,"2020-04-18"
11213,958,1618,59.21,"2020-04-18"
11214,990,1763,56.15,"2020-04-18"
11215,421,995,42.31,"2020-04-18"
11216,474,898,52.78,"2020-04-18"
11217,385,738,52.17,"2020-04-18"
11218,1145,1924,59.51,"2020-04-18"
11219,1936,2954,65.54,"2020-04-18"
11220,968,1567,61.77,"2020-04-18"
11221,788,1375,57.31,"2020-04-18"
11222,297,630,47.14,"2020-04-18"
11223,1109,1996,55.56,"2020-04-18"
11224,643,1116,57.62,"2020-04-18"
11225,797,1309,60.89,"2020-04-18"
11226,1306,2079,62.82,"2020-04-18"
11228,439,803,54.67,"2020-04-18"
11229,1043,1854,56.26,"2020-04-18"
11230,1550,2558,60.59,"2020-04-18"
11231,285,593,48.06,"2020-04-18"
11232,329,504,65.28,"2020-04-18"
11233,782,1312,59.6,"2020-04-18"
11234,1568,2669,58.75,"2020-04-18"
11235,1258,2231,56.39,"2020-04-18"
11236,1760,2756,63.86,"2020-04-18"
11237,557,855,65.15,"2020-04-18"
11238,517,941,54.94,"2020-04-18"
11239,337,568,59.33,"2020-04-18"
11354,654,1073,60.95,"2020-04-18"
11355,756,1239,61.02,"2020-04-18"
11356,351,621,56.52,"2020-04-18"
11357,539,995,54.17,"2020-04-18"
11358,368,724,50.83,"2020-04-18"
11360,206,454,45.37,"2020-04-18"
11361,302,590,51.19,"2020-04-18"
11362,199,431,46.17,"2020-04-18"
11363,75,170,44.12,"2020-04-18"
11364,322,642,50.16,"2020-04-18"
11365,544,1015,53.6,"2020-04-18"
11366,296,530,55.85,"2020-04-18"
11367,685,1231,55.65,"2020-04-18"
11368,2749,3622,75.9,"2020-04-18"
11369,1033,1438,71.84,"2020-04-18"
11370,974,1610,60.5,"2020-04-18"
11372,1680,2405,69.85,"2020-04-18"
11373,2155,3169,68,"2020-04-18"
11374,779,1410,55.25,"2020-04-18"
11375,1125,2128,52.87,"2020-04-18"
11377,1377,2164,63.63,"2020-04-18"
11378,468,861,54.36,"2020-04-18"
11379,520,1010,51.49,"2020-04-18"
11385,1288,2298,56.05,"2020-04-18"
11411,480,756,63.49,"2020-04-18"
11412,836,1372,60.93,"2020-04-18"
11413,890,1476,60.3,"2020-04-18"
11414,583,977,59.67,"2020-04-18"
11415,359,647,55.49,"2020-04-18"
11416,398,646,61.61,"2020-04-18"
11417,524,891,58.81,"2020-04-18"
11418,661,1064,62.12,"2020-04-18"
11419,687,1132,60.69,"2020-04-18"
11420,839,1399,59.97,"2020-04-18"
11421,739,1173,63,"2020-04-18"
11422,660,1152,57.29,"2020-04-18"
11423,631,1023,61.68,"2020-04-18"
11426,348,643,54.12,"2020-04-18"
11427,525,898,58.46,"2020-04-18"
11428,453,723,62.66,"2020-04-18"
11429,642,971,66.12,"2020-04-18"
11432,1041,1664,62.56,"2020-04-18"
11433,593,956,62.03,"2020-04-18"
11434,1321,2168,60.93,"2020-04-18"
11435,980,1683,58.23,"2020-04-18"
11436,329,542,60.7,"2020-04-18"
11691,1459,2203,66.23,"2020-04-18"
11692,376,617,60.94,"2020-04-18"
11693,248,431,57.54,"2020-04-18"
11694,450,797,56.46,"2020-04-18"
11697,73,149,48.99,"2020-04-18"
