"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11420,1341,4181,32.1,"2020-06-05"
11421,1184,3739,31.7,"2020-06-05"
11422,965,3112,31,"2020-06-05"
11423,1068,3237,33,"2020-06-05"
11426,498,1651,30.2,"2020-06-05"
11427,775,2526,30.7,"2020-06-05"
11428,671,1933,34.7,"2020-06-05"
11429,933,2901,32.2,"2020-06-05"
11432,1788,5703,31.4,"2020-06-05"
11433,936,3020,31,"2020-06-05"
11434,2063,6691,30.8,"2020-06-05"
11435,1608,5523,29.1,"2020-06-05"
11436,519,1702,30.5,"2020-06-05"
11691,2305,7538,30.6,"2020-06-05"
11692,601,2099,28.6,"2020-06-05"
11693,326,1086,30,"2020-06-05"
11694,700,2418,28.9,"2020-06-05"
11697,108,1129,9.6,"2020-06-05"
