"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
10473,1745,4064,42.94,"2020-05-08"
10474,293,676,43.34,"2020-05-08"
10475,1562,3950,39.54,"2020-05-08"
11004,522,970,53.81,"2020-05-08"
11101,553,1571,35.2,"2020-05-08"
11102,540,1338,40.36,"2020-05-08"
11103,473,1237,38.24,"2020-05-08"
11104,435,1089,39.94,"2020-05-08"
11105,443,1302,34.02,"2020-05-08"
11106,572,1471,38.89,"2020-05-08"
11109,46,204,22.55,"2020-05-08"
11201,557,1898,29.35,"2020-05-08"
11203,1809,3989,45.35,"2020-05-08"
11204,1753,4155,42.19,"2020-05-08"
11205,625,1883,33.19,"2020-05-08"
11206,1349,3433,39.3,"2020-05-08"
11207,1803,4199,42.94,"2020-05-08"
11208,2009,4229,47.51,"2020-05-08"
11209,1006,2806,35.85,"2020-05-08"
11210,1503,3385,44.4,"2020-05-08"
11211,1815,4717,38.48,"2020-05-08"
11212,1591,3738,42.56,"2020-05-08"
11213,1233,2809,43.89,"2020-05-08"
11214,1348,3124,43.15,"2020-05-08"
11215,542,1811,29.93,"2020-05-08"
11216,631,1752,36.02,"2020-05-08"
11217,504,1306,38.59,"2020-05-08"
11218,1514,3416,44.32,"2020-05-08"
11219,2527,6262,40.35,"2020-05-08"
11220,1336,2946,45.35,"2020-05-08"
11221,1111,2638,42.12,"2020-05-08"
11222,389,1083,35.92,"2020-05-08"
11223,1500,3599,41.68,"2020-05-08"
11224,995,2338,42.56,"2020-05-08"
11225,1038,2403,43.2,"2020-05-08"
11226,1945,4286,45.38,"2020-05-08"
11228,580,1456,39.84,"2020-05-08"
11229,1373,3409,40.28,"2020-05-08"
11230,2031,4688,43.32,"2020-05-08"
11231,370,998,37.07,"2020-05-08"
11232,439,897,48.94,"2020-05-08"
11233,1129,2591,43.57,"2020-05-08"
11234,2047,4618,44.33,"2020-05-08"
11235,1785,4058,43.99,"2020-05-08"
11236,2379,5038,47.22,"2020-05-08"
11237,829,1728,47.97,"2020-05-08"
11238,668,1717,38.91,"2020-05-08"
11239,449,1022,43.93,"2020-05-08"
11354,977,2087,46.81,"2020-05-08"
11355,1105,2388,46.27,"2020-05-08"
11356,491,1121,43.8,"2020-05-08"
11357,724,1763,41.07,"2020-05-08"
11358,508,1319,38.51,"2020-05-08"
11360,289,833,34.69,"2020-05-08"
11361,398,1032,38.57,"2020-05-08"
11362,281,742,37.87,"2020-05-08"
11363,93,260,35.77,"2020-05-08"
11364,430,1184,36.32,"2020-05-08"
11365,748,1824,41.01,"2020-05-08"
11366,354,816,43.38,"2020-05-08"
11367,924,2276,40.6,"2020-05-08"
11368,3884,6781,57.28,"2020-05-08"
11369,1399,2636,53.07,"2020-05-08"
11370,1237,2535,48.8,"2020-05-08"
11372,2226,4155,53.57,"2020-05-08"
11373,2876,5647,50.93,"2020-05-08"
11374,966,2376,40.66,"2020-05-08"
11375,1404,3465,40.52,"2020-05-08"
11377,1911,4257,44.89,"2020-05-08"
11378,661,1584,41.73,"2020-05-08"
11379,719,1760,40.85,"2020-05-08"
11385,1892,4296,44.04,"2020-05-08"
11411,622,1261,49.33,"2020-05-08"
11412,1146,2370,48.35,"2020-05-08"
11413,1185,2531,46.82,"2020-05-08"
11414,740,1576,46.95,"2020-05-08"
11415,474,1108,42.78,"2020-05-08"
11416,608,1242,48.95,"2020-05-08"
11417,792,1686,46.98,"2020-05-08"
11418,948,2099,45.16,"2020-05-08"
11419,1035,2168,47.74,"2020-05-08"
11420,1222,2626,46.53,"2020-05-08"
11421,1063,2258,47.08,"2020-05-08"
11422,882,1935,45.58,"2020-05-08"
11423,921,1935,47.6,"2020-05-08"
11426,460,1039,44.27,"2020-05-08"
11427,703,1493,47.09,"2020-05-08"
11428,615,1220,50.41,"2020-05-08"
11429,848,1643,51.61,"2020-05-08"
11432,1561,3194,48.87,"2020-05-08"
11433,839,1813,46.28,"2020-05-08"
11434,1808,3895,46.42,"2020-05-08"
11435,1444,3167,45.6,"2020-05-08"
11436,470,1049,44.8,"2020-05-08"
11691,2003,3954,50.66,"2020-05-08"
11692,528,1132,46.64,"2020-05-08"
11693,297,674,44.07,"2020-05-08"
11694,627,1483,42.28,"2020-05-08"
11697,86,217,39.63,"2020-05-08"
