"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
10308,598,1882,31.77,"2020-05-10"
10309,796,2386,33.36,"2020-05-10"
10310,684,1891,36.17,"2020-05-10"
10312,1413,4112,34.36,"2020-05-10"
10314,2484,6749,36.81,"2020-05-10"
10451,1469,3506,41.9,"2020-05-10"
10452,2080,4913,42.34,"2020-05-10"
10453,2117,4914,43.08,"2020-05-10"
10454,1022,2625,38.93,"2020-05-10"
10455,1143,2700,42.33,"2020-05-10"
10456,2240,5505,40.69,"2020-05-10"
10457,1881,4517,41.64,"2020-05-10"
10458,1834,4479,40.95,"2020-05-10"
10459,1369,3033,45.14,"2020-05-10"
10460,1478,3471,42.58,"2020-05-10"
10461,1751,4514,38.79,"2020-05-10"
10462,2087,5166,40.4,"2020-05-10"
10463,1731,4581,37.79,"2020-05-10"
10464,115,407,28.26,"2020-05-10"
10465,1403,3929,35.71,"2020-05-10"
10466,2160,4908,44.01,"2020-05-10"
10467,3039,6861,44.29,"2020-05-10"
10468,2252,4858,46.36,"2020-05-10"
10469,2686,5924,45.34,"2020-05-10"
10470,412,1058,38.94,"2020-05-10"
10471,555,1546,35.9,"2020-05-10"
10472,1763,3753,46.98,"2020-05-10"
10473,1767,4243,41.65,"2020-05-10"
10474,296,713,41.51,"2020-05-10"
10475,1592,4095,38.88,"2020-05-10"
11004,528,1008,52.38,"2020-05-10"
11101,559,1654,33.8,"2020-05-10"
11102,547,1433,38.17,"2020-05-10"
11103,482,1327,36.32,"2020-05-10"
11104,443,1164,38.06,"2020-05-10"
11105,452,1377,32.82,"2020-05-10"
11106,579,1560,37.12,"2020-05-10"
11109,47,216,21.76,"2020-05-10"
11201,596,2198,27.12,"2020-05-10"
11203,1856,4201,44.18,"2020-05-10"
11204,1782,4534,39.3,"2020-05-10"
11205,647,2011,32.17,"2020-05-10"
11206,1381,3672,37.61,"2020-05-10"
11207,1850,4491,41.19,"2020-05-10"
11208,2065,4526,45.63,"2020-05-10"
11209,1033,3014,34.27,"2020-05-10"
11210,1524,3552,42.91,"2020-05-10"
11211,1848,5121,36.09,"2020-05-10"
11212,1622,3968,40.88,"2020-05-10"
11213,1251,2975,42.05,"2020-05-10"
11214,1370,3308,41.41,"2020-05-10"
11215,553,1934,28.59,"2020-05-10"
11216,650,1880,34.57,"2020-05-10"
11217,511,1402,36.45,"2020-05-10"
11218,1537,3663,41.96,"2020-05-10"
11219,2589,6941,37.3,"2020-05-10"
11220,1373,3190,43.04,"2020-05-10"
11221,1131,2843,39.78,"2020-05-10"
11222,395,1173,33.67,"2020-05-10"
11223,1533,3847,39.85,"2020-05-10"
11224,1021,2472,41.3,"2020-05-10"
11225,1056,2565,41.17,"2020-05-10"
11226,1990,4538,43.85,"2020-05-10"
11228,587,1543,38.04,"2020-05-10"
11229,1412,3612,39.09,"2020-05-10"
11230,2061,5017,41.08,"2020-05-10"
11231,376,1074,35.01,"2020-05-10"
11232,451,965,46.74,"2020-05-10"
11233,1149,2774,41.42,"2020-05-10"
11234,2084,4877,42.73,"2020-05-10"
11235,1807,4311,41.92,"2020-05-10"
11236,2438,5293,46.06,"2020-05-10"
11237,843,1858,45.37,"2020-05-10"
11238,685,1822,37.6,"2020-05-10"
11239,453,1074,42.18,"2020-05-10"
11354,993,2181,45.53,"2020-05-10"
11355,1130,2523,44.79,"2020-05-10"
11356,499,1175,42.47,"2020-05-10"
11357,737,1859,39.64,"2020-05-10"
11358,511,1377,37.11,"2020-05-10"
11360,290,869,33.37,"2020-05-10"
11361,403,1101,36.6,"2020-05-10"
11362,287,785,36.56,"2020-05-10"
11363,96,268,35.82,"2020-05-10"
11364,437,1246,35.07,"2020-05-10"
11365,756,1917,39.44,"2020-05-10"
11366,358,843,42.47,"2020-05-10"
11367,939,2393,39.24,"2020-05-10"
11368,3990,7280,54.81,"2020-05-10"
11369,1422,2766,51.41,"2020-05-10"
11370,1245,2628,47.37,"2020-05-10"
11372,2276,4398,51.75,"2020-05-10"
11373,2927,5951,49.19,"2020-05-10"
11374,981,2503,39.19,"2020-05-10"
11375,1411,3626,38.91,"2020-05-10"
11377,1946,4524,43.02,"2020-05-10"
11378,668,1690,39.53,"2020-05-10"
11379,736,1876,39.23,"2020-05-10"
11385,1939,4562,42.5,"2020-05-10"
11411,632,1320,47.88,"2020-05-10"
11412,1162,2518,46.15,"2020-05-10"
11413,1208,2646,45.65,"2020-05-10"
11414,754,1652,45.64,"2020-05-10"
11415,480,1171,40.99,"2020-05-10"
11416,630,1317,47.84,"2020-05-10"
11417,812,1812,44.81,"2020-05-10"
11418,972,2230,43.59,"2020-05-10"
11419,1051,2275,46.2,"2020-05-10"
11420,1241,2764,44.9,"2020-05-10"
11421,1084,2383,45.49,"2020-05-10"
11422,894,2017,44.32,"2020-05-10"
11423,982,2133,46.04,"2020-05-10"
11426,471,1077,43.73,"2020-05-10"
11427,711,1567,45.37,"2020-05-10"
11428,622,1282,48.52,"2020-05-10"
11429,863,1718,50.23,"2020-05-10"
11432,1604,3405,47.11,"2020-05-10"
11433,847,1906,44.44,"2020-05-10"
11434,1860,4279,43.47,"2020-05-10"
11435,1468,3358,43.72,"2020-05-10"
11436,479,1104,43.39,"2020-05-10"
11691,2031,4134,49.13,"2020-05-10"
11692,536,1191,45,"2020-05-10"
11693,299,698,42.84,"2020-05-10"
11694,645,1564,41.24,"2020-05-10"
11697,86,222,38.74,"2020-05-10"
