"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11223,752,1316,57.14,"2020-04-09"
11224,387,662,58.46,"2020-04-09"
11225,541,844,64.1,"2020-04-09"
11226,784,1230,63.74,"2020-04-09"
11228,294,519,56.65,"2020-04-09"
11229,674,1211,55.66,"2020-04-09"
11230,1167,1865,62.57,"2020-04-09"
11231,217,443,48.98,"2020-04-09"
11232,222,342,64.91,"2020-04-09"
11233,481,797,60.35,"2020-04-09"
11234,944,1565,60.32,"2020-04-09"
11235,757,1359,55.7,"2020-04-09"
11236,1069,1641,65.14,"2020-04-09"
11237,375,559,67.08,"2020-04-09"
11238,381,677,56.28,"2020-04-09"
11239,199,313,63.58,"2020-04-09"
11357,373,659,56.6,"2020-04-09"
11355,475,743,63.93,"2020-04-09"
11354,366,608,60.2,"2020-04-09"
11356,231,421,54.87,"2020-04-09"
11358,246,478,51.46,"2020-04-09"
11360,138,304,45.39,"2020-04-09"
11361,207,378,54.76,"2020-04-09"
11362,141,286,49.3,"2020-04-09"
11363,63,124,50.81,"2020-04-09"
11364,220,412,53.4,"2020-04-09"
11365,358,632,56.65,"2020-04-09"
11366,216,349,61.89,"2020-04-09"
11367,541,862,62.76,"2020-04-09"
11368,2132,2667,79.94,"2020-04-09"
11369,746,985,75.74,"2020-04-09"
11370,731,1211,60.36,"2020-04-09"
11372,1232,1624,75.86,"2020-04-09"
11373,1602,2173,73.72,"2020-04-09"
11374,581,984,59.04,"2020-04-09"
11375,825,1515,54.46,"2020-04-09"
11377,962,1425,67.51,"2020-04-09"
11378,318,547,58.14,"2020-04-09"
11379,366,664,55.12,"2020-04-09"
11385,885,1494,59.24,"2020-04-09"
11411,341,483,70.6,"2020-04-09"
11412,577,869,66.4,"2020-04-09"
11413,622,951,65.4,"2020-04-09"
11414,392,652,60.12,"2020-04-09"
11415,251,427,58.78,"2020-04-09"
11416,267,414,64.49,"2020-04-09"
11417,370,588,62.93,"2020-04-09"
11418,443,698,63.47,"2020-04-09"
11419,443,699,63.38,"2020-04-09"
11420,555,879,63.14,"2020-04-09"
11421,481,724,66.44,"2020-04-09"
11422,467,743,62.85,"2020-04-09"
11423,412,612,67.32,"2020-04-09"
11426,243,438,55.48,"2020-04-09"
11427,367,596,61.58,"2020-04-09"
11428,280,419,66.83,"2020-04-09"
11434,895,1348,66.39,"2020-04-09"
11432,710,1071,66.29,"2020-04-09"
11433,394,592,66.55,"2020-04-09"
11435,649,1068,60.77,"2020-04-09"
11436,217,330,65.76,"2020-04-09"
11691,941,1395,67.46,"2020-04-09"
11692,246,379,64.91,"2020-04-09"
11693,167,274,60.95,"2020-04-09"
11694,302,519,58.19,"2020-04-09"
11697,52,105,49.52,"2020-04-09"
