"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
10456,2044,4227,48.36,"2020-05-01"
10457,1714,3574,47.96,"2020-05-01"
10458,1670,3556,46.96,"2020-05-01"
10459,1250,2476,50.48,"2020-05-01"
10460,1351,2800,48.25,"2020-05-01"
10461,1627,3640,44.7,"2020-05-01"
10462,1932,4277,45.17,"2020-05-01"
10463,1551,3663,42.34,"2020-05-01"
10464,113,340,33.24,"2020-05-01"
10465,1316,3332,39.5,"2020-05-01"
10466,2044,4194,48.74,"2020-05-01"
10467,2832,5713,49.57,"2020-05-01"
10468,2065,3937,52.45,"2020-05-01"
10469,2526,4953,51,"2020-05-01"
10470,387,882,43.88,"2020-05-01"
10471,507,1282,39.55,"2020-05-01"
10472,1618,3074,52.64,"2020-05-01"
10473,1637,3550,46.11,"2020-05-01"
10474,277,602,46.01,"2020-05-01"
10475,1498,3531,42.42,"2020-05-01"
11004,489,872,56.08,"2020-05-01"
11101,524,1316,39.82,"2020-05-01"
11102,510,1121,45.5,"2020-05-01"
11103,446,1053,42.36,"2020-05-01"
11104,401,895,44.8,"2020-05-01"
11105,418,1138,36.73,"2020-05-01"
11106,535,1250,42.8,"2020-05-01"
11109,46,173,26.59,"2020-05-01"
11201,527,1560,33.78,"2020-05-01"
11203,1689,3321,50.86,"2020-05-01"
11204,1634,3399,48.07,"2020-05-01"
11205,588,1533,38.36,"2020-05-01"
11206,1256,2775,45.26,"2020-05-01"
11207,1646,3445,47.78,"2020-05-01"
11208,1853,3546,52.26,"2020-05-01"
11209,954,2393,39.87,"2020-05-01"
11210,1418,2882,49.2,"2020-05-01"
11211,1671,3644,45.86,"2020-05-01"
11212,1441,3006,47.94,"2020-05-01"
11213,1173,2428,48.31,"2020-05-01"
11214,1258,2654,47.4,"2020-05-01"
11215,523,1517,34.48,"2020-05-01"
11216,594,1427,41.63,"2020-05-01"
11217,463,1055,43.89,"2020-05-01"
11218,1403,2823,49.7,"2020-05-01"
11219,2346,4821,48.66,"2020-05-01"
11220,1224,2403,50.94,"2020-05-01"
11221,1039,2204,47.14,"2020-05-01"
11222,373,924,40.37,"2020-05-01"
11223,1404,3055,45.96,"2020-05-01"
11224,898,1782,50.39,"2020-05-01"
11225,987,2033,48.55,"2020-05-01"
11226,1786,3508,50.91,"2020-05-01"
11228,554,1269,43.66,"2020-05-01"
11229,1292,2907,44.44,"2020-05-01"
11230,1900,3956,48.03,"2020-05-01"
11231,352,826,42.62,"2020-05-01"
11232,408,725,56.28,"2020-05-01"
11233,1053,2185,48.19,"2020-05-01"
11234,1958,4030,48.59,"2020-05-01"
11235,1664,3431,48.5,"2020-05-01"
11236,2259,4337,52.09,"2020-05-01"
11237,745,1394,53.44,"2020-05-01"
11238,638,1444,44.18,"2020-05-01"
11239,424,895,47.37,"2020-05-01"
11354,912,1808,50.44,"2020-05-01"
11355,1031,2012,51.24,"2020-05-01"
11356,467,979,47.7,"2020-05-01"
11357,682,1532,44.52,"2020-05-01"
11358,483,1145,42.18,"2020-05-01"
11360,278,729,38.13,"2020-05-01"
11361,380,906,41.94,"2020-05-01"
11362,270,664,40.66,"2020-05-01"
11363,89,237,37.55,"2020-05-01"
11364,411,1026,40.06,"2020-05-01"
11365,711,1590,44.72,"2020-05-01"
11366,348,717,48.54,"2020-05-01"
11367,868,1945,44.63,"2020-05-01"
11368,3560,5595,63.63,"2020-05-01"
11369,1308,2190,59.73,"2020-05-01"
11370,1189,2239,53.1,"2020-05-01"
11372,2071,3518,58.87,"2020-05-01"
11373,2705,4765,56.77,"2020-05-01"
11374,921,2049,44.95,"2020-05-01"
11375,1342,3014,44.53,"2020-05-01"
11377,1774,3446,51.48,"2020-05-01"
11378,625,1381,45.26,"2020-05-01"
11379,688,1558,44.16,"2020-05-01"
11385,1773,3633,48.8,"2020-05-01"
11411,586,1112,52.7,"2020-05-01"
11412,1097,2088,52.54,"2020-05-01"
11413,1133,2199,51.52,"2020-05-01"
11414,708,1410,50.21,"2020-05-01"
11415,436,950,45.89,"2020-05-01"
11416,561,1041,53.89,"2020-05-01"
11417,748,1476,50.68,"2020-05-01"
11418,880,1795,49.03,"2020-05-01"
11419,966,1894,51,"2020-05-01"
11420,1143,2287,49.98,"2020-05-01"
11421,984,1936,50.83,"2020-05-01"
11422,840,1705,49.27,"2020-05-01"
11423,862,1631,52.85,"2020-05-01"
11426,443,928,47.74,"2020-05-01"
11427,677,1312,51.6,"2020-05-01"
11428,585,1079,54.22,"2020-05-01"
11429,813,1439,56.5,"2020-05-01"
11432,1464,2758,53.08,"2020-05-01"
11433,795,1579,50.35,"2020-05-01"
11434,1688,3300,51.15,"2020-05-01"
11435,1342,2714,49.45,"2020-05-01"
11436,448,911,49.18,"2020-05-01"
11691,1891,3415,55.37,"2020-05-01"
11692,486,956,50.84,"2020-05-01"
11693,286,596,47.99,"2020-05-01"
11694,605,1268,47.71,"2020-05-01"
11697,82,193,42.49,"2020-05-01"
