"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
10001,288,685,42.04,"2020-04-25"
10002,780,1603,48.66,"2020-04-25"
10003,368,977,37.67,"2020-04-25"
10004,26,75,34.67,"2020-04-25"
10005,48,156,30.77,"2020-04-25"
10006,16,68,23.53,"2020-04-25"
10007,46,167,27.54,"2020-04-25"
10009,561,1377,40.74,"2020-04-25"
10010,216,695,31.08,"2020-04-25"
10011,427,1025,41.66,"2020-04-25"
10012,133,394,33.76,"2020-04-25"
10013,194,517,37.52,"2020-04-25"
10014,247,624,39.58,"2020-04-25"
10016,546,1489,36.67,"2020-04-25"
10017,121,383,31.59,"2020-04-25"
10018,179,440,40.68,"2020-04-25"
10019,473,1159,40.81,"2020-04-25"
10021,461,1318,34.98,"2020-04-25"
10022,272,806,33.75,"2020-04-25"
10023,463,1323,35,"2020-04-25"
10024,521,1430,36.43,"2020-04-25"
10025,977,2419,40.39,"2020-04-25"
10026,483,1080,44.72,"2020-04-25"
10027,728,1526,47.71,"2020-04-25"
10028,393,1155,34.03,"2020-04-25"
10029,1350,2721,49.61,"2020-04-25"
10030,377,727,51.86,"2020-04-25"
10031,918,1600,57.38,"2020-04-25"
10032,1082,1974,54.81,"2020-04-25"
10033,942,1662,56.68,"2020-04-25"
10034,515,1032,49.9,"2020-04-25"
10035,713,1334,53.45,"2020-04-25"
10036,333,778,42.8,"2020-04-25"
10037,319,657,48.55,"2020-04-25"
10038,185,425,43.53,"2020-04-25"
10039,383,789,48.54,"2020-04-25"
10040,718,1271,56.49,"2020-04-25"
10044,144,321,44.86,"2020-04-25"
10065,267,862,30.97,"2020-04-25"
10069,46,137,33.58,"2020-04-25"
10075,328,800,41,"2020-04-25"
10128,529,1566,33.78,"2020-04-25"
10280,35,128,27.34,"2020-04-25"
10282,62,139,44.6,"2020-04-25"
10301,933,2035,45.85,"2020-04-25"
10302,501,1055,47.49,"2020-04-25"
10303,700,1518,46.11,"2020-04-25"
10304,1120,2418,46.32,"2020-04-25"
10305,995,2403,41.41,"2020-04-25"
10306,1212,3160,38.35,"2020-04-25"
10307,336,836,40.19,"2020-04-25"
10308,559,1487,37.59,"2020-04-25"
10309,741,1955,37.9,"2020-04-25"
10310,587,1419,41.37,"2020-04-25"
10312,1301,3173,41,"2020-04-25"
10314,2210,5219,42.35,"2020-04-25"
10451,1245,2339,53.23,"2020-04-25"
10452,1705,3076,55.43,"2020-04-25"
10453,1729,3140,55.06,"2020-04-25"
10454,843,1579,53.39,"2020-04-25"
10455,922,1715,53.76,"2020-04-25"
10456,1827,3394,53.83,"2020-04-25"
10457,1524,2849,53.49,"2020-04-25"
10458,1504,2927,51.38,"2020-04-25"
10459,1135,2050,55.37,"2020-04-25"
10460,1231,2343,52.54,"2020-04-25"
10461,1482,3118,47.53,"2020-04-25"
10462,1778,3674,48.39,"2020-04-25"
10463,1431,3180,45,"2020-04-25"
10464,112,301,37.21,"2020-04-25"
10465,1244,2912,42.72,"2020-04-25"
10466,1919,3661,52.42,"2020-04-25"
10467,2594,4905,52.88,"2020-04-25"
10468,1860,3321,56.01,"2020-04-25"
10469,2317,4285,54.07,"2020-04-25"
10470,371,782,47.44,"2020-04-25"
10471,466,1108,42.06,"2020-04-25"
10472,1462,2593,56.38,"2020-04-25"
10473,1498,3013,49.72,"2020-04-25"
10474,256,483,53,"2020-04-25"
10475,1405,3114,45.12,"2020-04-25"
11004,454,774,58.66,"2020-04-25"
11101,480,1122,42.78,"2020-04-25"
11102,470,946,49.68,"2020-04-25"
11103,414,895,46.26,"2020-04-25"
11104,369,757,48.75,"2020-04-25"
11105,395,968,40.81,"2020-04-25"
11106,483,1065,45.35,"2020-04-25"
11109,43,149,28.86,"2020-04-25"
11201,492,1326,37.1,"2020-04-25"
11203,1560,2814,55.44,"2020-04-25"
11204,1520,2849,53.35,"2020-04-25"
11205,538,1159,46.42,"2020-04-25"
11206,1132,2213,51.15,"2020-04-25"
11207,1478,2847,51.91,"2020-04-25"
11208,1654,2948,56.11,"2020-04-25"
11209,883,1999,44.17,"2020-04-25"
11210,1320,2442,54.05,"2020-04-25"
11211,1545,2930,52.73,"2020-04-25"
11212,1293,2406,53.74,"2020-04-25"
11213,1099,2058,53.4,"2020-04-25"
11214,1154,2208,52.26,"2020-04-25"
11215,487,1266,38.47,"2020-04-25"
11216,543,1163,46.69,"2020-04-25"
11217,431,898,48,"2020-04-25"
11218,1294,2376,54.46,"2020-04-25"
11219,2182,3905,55.88,"2020-04-25"
11220,1136,2045,55.55,"2020-04-25"
11221,938,1782,52.64,"2020-04-25"
11222,344,773,44.5,"2020-04-25"
11223,1309,2592,50.5,"2020-04-25"
11224,800,1482,53.98,"2020-04-25"
11225,936,1721,54.39,"2020-04-25"
11226,1606,2906,55.26,"2020-04-25"
11228,513,1058,48.49,"2020-04-25"
11229,1214,2446,49.63,"2020-04-25"
11230,1755,3289,53.36,"2020-04-25"
11231,337,729,46.23,"2020-04-25"
11232,380,630,60.32,"2020-04-25"
11233,954,1788,53.36,"2020-04-25"
11234,1846,3481,53.03,"2020-04-25"
11235,1493,2876,51.91,"2020-04-25"
11236,2097,3723,56.33,"2020-04-25"
11237,663,1129,58.72,"2020-04-25"
11238,594,1193,49.79,"2020-04-25"
11239,388,732,53.01,"2020-04-25"
11354,838,1516,55.28,"2020-04-25"
11355,935,1714,54.55,"2020-04-25"
11356,425,821,51.77,"2020-04-25"
11357,642,1316,48.78,"2020-04-25"
11358,445,964,46.16,"2020-04-25"
11360,260,617,42.14,"2020-04-25"
11361,352,763,46.13,"2020-04-25"
11362,248,564,43.97,"2020-04-25"
11363,84,209,40.19,"2020-04-25"
11364,384,871,44.09,"2020-04-25"
11365,653,1338,48.8,"2020-04-25"
11366,330,636,51.89,"2020-04-25"
11367,803,1654,48.55,"2020-04-25"
11368,3211,4719,68.04,"2020-04-25"
11369,1191,1835,64.9,"2020-04-25"
