"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
10309,738,1899,38.86,"2020-04-24"
10310,575,1368,42.03,"2020-04-24"
10312,1283,3059,41.94,"2020-04-24"
10314,2169,5036,43.07,"2020-04-24"
10451,1210,2212,54.7,"2020-04-24"
10452,1647,2871,57.37,"2020-04-24"
10453,1684,2997,56.19,"2020-04-24"
10454,814,1474,55.22,"2020-04-24"
10455,890,1628,54.67,"2020-04-24"
10456,1775,3189,55.66,"2020-04-24"
10457,1485,2697,55.06,"2020-04-24"
10458,1468,2801,52.41,"2020-04-24"
10459,1083,1935,55.97,"2020-04-24"
10460,1192,2227,53.52,"2020-04-24"
10461,1451,3002,48.33,"2020-04-24"
10462,1754,3522,49.8,"2020-04-24"
10463,1388,3046,45.57,"2020-04-24"
10464,110,296,37.16,"2020-04-24"
10465,1223,2797,43.73,"2020-04-24"
10466,1875,3532,53.09,"2020-04-24"
10467,2551,4716,54.09,"2020-04-24"
10468,1810,3164,57.21,"2020-04-24"
10469,2272,4121,55.13,"2020-04-24"
10470,365,745,48.99,"2020-04-24"
10471,456,1070,42.62,"2020-04-24"
10472,1420,2464,57.63,"2020-04-24"
10473,1473,2884,51.07,"2020-04-24"
10474,246,459,53.59,"2020-04-24"
10475,1378,2973,46.35,"2020-04-24"
11004,449,757,59.31,"2020-04-24"
11101,475,1080,43.98,"2020-04-24"
11102,460,914,50.33,"2020-04-24"
11103,403,858,46.97,"2020-04-24"
11104,358,716,50,"2020-04-24"
11105,385,939,41,"2020-04-24"
11106,473,1021,46.33,"2020-04-24"
11109,42,142,29.58,"2020-04-24"
11201,484,1281,37.78,"2020-04-24"
11203,1521,2698,56.38,"2020-04-24"
11204,1497,2733,54.77,"2020-04-24"
11205,532,1111,47.88,"2020-04-24"
11206,1099,2085,52.71,"2020-04-24"
11207,1427,2694,52.97,"2020-04-24"
11208,1606,2792,57.52,"2020-04-24"
11209,864,1912,45.19,"2020-04-24"
11210,1300,2341,55.53,"2020-04-24"
11211,1514,2771,54.64,"2020-04-24"
11212,1252,2247,55.72,"2020-04-24"
11213,1078,1987,54.25,"2020-04-24"
11214,1139,2131,53.45,"2020-04-24"
11215,476,1212,39.27,"2020-04-24"
11216,534,1106,48.28,"2020-04-24"
11217,427,875,48.8,"2020-04-24"
11218,1267,2274,55.72,"2020-04-24"
11219,2136,3672,58.17,"2020-04-24"
11220,1110,1959,56.66,"2020-04-24"
11221,920,1716,53.61,"2020-04-24"
11222,341,749,45.53,"2020-04-24"
11223,1275,2447,52.1,"2020-04-24"
11224,782,1419,55.11,"2020-04-24"
11225,915,1654,55.32,"2020-04-24"
11226,1561,2740,56.97,"2020-04-24"
11228,502,1019,49.26,"2020-04-24"
11229,1188,2310,51.43,"2020-04-24"
11230,1728,3132,55.17,"2020-04-24"
11231,333,709,46.97,"2020-04-24"
11232,375,607,61.78,"2020-04-24"
11233,930,1708,54.45,"2020-04-24"
11234,1813,3363,53.91,"2020-04-24"
11235,1455,2750,52.91,"2020-04-24"
11236,2051,3565,57.53,"2020-04-24"
11237,647,1084,59.69,"2020-04-24"
11238,586,1141,51.36,"2020-04-24"
11239,380,702,54.13,"2020-04-24"
11354,802,1428,56.16,"2020-04-24"
11355,915,1622,56.41,"2020-04-24"
11356,413,786,52.54,"2020-04-24"
11357,620,1262,49.13,"2020-04-24"
11358,435,922,47.18,"2020-04-24"
11360,247,585,42.22,"2020-04-24"
11361,346,724,47.79,"2020-04-24"
11362,240,547,43.88,"2020-04-24"
11363,82,204,40.2,"2020-04-24"
11364,376,832,45.19,"2020-04-24"
11365,643,1292,49.77,"2020-04-24"
11366,324,617,52.51,"2020-04-24"
11367,781,1580,49.43,"2020-04-24"
11368,3140,4523,69.42,"2020-04-24"
11369,1164,1763,66.02,"2020-04-24"
11370,1099,1915,57.39,"2020-04-24"
11372,1894,2905,65.2,"2020-04-24"
11373,2440,3837,63.59,"2020-04-24"
11374,860,1690,50.89,"2020-04-24"
11375,1251,2550,49.06,"2020-04-24"
11377,1582,2765,57.22,"2020-04-24"
11378,567,1124,50.44,"2020-04-24"
11379,618,1289,47.94,"2020-04-24"
11385,1558,2968,52.49,"2020-04-24"
11411,554,938,59.06,"2020-04-24"
11412,1004,1756,57.18,"2020-04-24"
11413,1040,1846,56.34,"2020-04-24"
11414,661,1200,55.08,"2020-04-24"
11415,409,813,50.31,"2020-04-24"
11416,485,840,57.74,"2020-04-24"
11417,653,1162,56.2,"2020-04-24"
11418,785,1447,54.25,"2020-04-24"
11419,850,1523,55.81,"2020-04-24"
11420,1026,1876,54.69,"2020-04-24"
11421,884,1562,56.59,"2020-04-24"
11422,762,1430,53.29,"2020-04-24"
11423,752,1313,57.27,"2020-04-24"
11426,407,808,50.37,"2020-04-24"
11427,618,1109,55.73,"2020-04-24"
11428,538,904,59.51,"2020-04-24"
11429,754,1219,61.85,"2020-04-24"
11432,1258,2177,57.79,"2020-04-24"
11433,702,1256,55.89,"2020-04-24"
11434,1537,2745,55.99,"2020-04-24"
11435,1179,2173,54.26,"2020-04-24"
11436,404,743,54.37,"2020-04-24"
11691,1690,2746,61.54,"2020-04-24"
11692,446,777,57.4,"2020-04-24"
11693,271,512,52.93,"2020-04-24"
11694,540,1051,51.38,"2020-04-24"
11697,78,171,45.61,"2020-04-24"
