"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11355,1145,2658,43.08,"2020-05-13"
11356,505,1232,40.99,"2020-05-13"
11357,759,1994,38.06,"2020-05-13"
11358,514,1436,35.79,"2020-05-13"
11360,294,922,31.89,"2020-05-13"
11361,412,1146,35.95,"2020-05-13"
11362,291,819,35.53,"2020-05-13"
11363,97,287,33.8,"2020-05-13"
11364,441,1299,33.95,"2020-05-13"
11365,763,2011,37.94,"2020-05-13"
11366,359,878,40.89,"2020-05-13"
11367,943,2489,37.89,"2020-05-13"
11368,4082,7747,52.69,"2020-05-13"
11369,1448,2876,50.35,"2020-05-13"
11370,1258,2709,46.44,"2020-05-13"
11372,2312,4615,50.1,"2020-05-13"
11373,2965,6221,47.66,"2020-05-13"
11374,993,2598,38.22,"2020-05-13"
11375,1423,3778,37.67,"2020-05-13"
11377,1976,4798,41.18,"2020-05-13"
11378,685,1785,38.38,"2020-05-13"
11379,753,1977,38.09,"2020-05-13"
11385,1970,4796,41.08,"2020-05-13"
11411,637,1383,46.06,"2020-05-13"
11412,1166,2611,44.66,"2020-05-13"
11413,1224,2770,44.19,"2020-05-13"
11414,765,1735,44.09,"2020-05-13"
11415,492,1234,39.87,"2020-05-13"
11416,648,1401,46.25,"2020-05-13"
11417,823,1925,42.75,"2020-05-13"
11418,985,2365,41.65,"2020-05-13"
11419,1076,2416,44.54,"2020-05-13"
11420,1255,2895,43.35,"2020-05-13"
11421,1104,2516,43.88,"2020-05-13"
11422,907,2106,43.07,"2020-05-13"
11423,994,2228,44.61,"2020-05-13"
11426,480,1122,42.78,"2020-05-13"
11427,721,1618,44.56,"2020-05-13"
11428,628,1330,47.22,"2020-05-13"
11429,878,1793,48.97,"2020-05-13"
11432,1631,3563,45.78,"2020-05-13"
11433,857,1989,43.09,"2020-05-13"
11434,1884,4461,42.23,"2020-05-13"
11435,1496,3513,42.58,"2020-05-13"
11436,485,1148,42.25,"2020-05-13"
11691,2065,4312,47.89,"2020-05-13"
11692,540,1222,44.19,"2020-05-13"
11693,301,721,41.75,"2020-05-13"
11694,651,1613,40.36,"2020-05-13"
11697,86,234,36.75,"2020-05-13"
