"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11358,414,873,47.42,"2020-04-23"
11360,234,552,42.39,"2020-04-23"
11361,340,703,48.36,"2020-04-23"
11362,231,526,43.92,"2020-04-23"
11363,78,192,40.62,"2020-04-23"
11364,367,795,46.16,"2020-04-23"
11365,610,1210,50.41,"2020-04-23"
11366,318,601,52.91,"2020-04-23"
11367,763,1509,50.56,"2020-04-23"
11368,3045,4290,70.98,"2020-04-23"
11369,1123,1667,67.37,"2020-04-23"
11370,1080,1857,58.16,"2020-04-23"
11372,1834,2769,66.23,"2020-04-23"
11373,2358,3654,64.53,"2020-04-23"
11374,842,1634,51.53,"2020-04-23"
11375,1214,2452,49.51,"2020-04-23"
11377,1522,2593,58.7,"2020-04-23"
11378,544,1056,51.52,"2020-04-23"
11379,581,1207,48.14,"2020-04-23"
11385,1495,2807,53.26,"2020-04-23"
11411,530,900,58.89,"2020-04-23"
11412,966,1674,57.71,"2020-04-23"
11413,1005,1767,56.88,"2020-04-23"
11414,649,1150,56.43,"2020-04-23"
11415,394,755,52.19,"2020-04-23"
11416,461,788,58.5,"2020-04-23"
11417,611,1081,56.52,"2020-04-23"
11418,757,1354,55.91,"2020-04-23"
11419,813,1439,56.5,"2020-04-23"
11420,996,1762,56.53,"2020-04-23"
11421,847,1463,57.89,"2020-04-23"
11422,739,1357,54.46,"2020-04-23"
11423,717,1242,57.73,"2020-04-23"
11426,389,755,51.52,"2020-04-23"
11427,587,1055,55.64,"2020-04-23"
11428,517,862,59.98,"2020-04-23"
11429,728,1154,63.08,"2020-04-23"
11432,1197,2043,58.59,"2020-04-23"
11433,679,1181,57.49,"2020-04-23"
11434,1481,2600,56.96,"2020-04-23"
11435,1131,2053,55.09,"2020-04-23"
11436,384,694,55.33,"2020-04-23"
11691,1649,2638,62.51,"2020-04-23"
11692,424,724,58.56,"2020-04-23"
11693,267,493,54.16,"2020-04-23"
11694,503,995,50.55,"2020-04-23"
11697,74,158,46.84,"2020-04-23"
