"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11204,1034,1673,61.81,"2020-04-10"
11205,360,674,53.41,"2020-04-10"
11206,703,1208,58.2,"2020-04-10"
11207,836,1365,61.25,"2020-04-10"
11208,932,1423,65.5,"2020-04-10"
11209,530,1066,49.72,"2020-04-10"
11210,821,1317,62.34,"2020-04-10"
11211,1128,1764,63.95,"2020-04-10"
11212,764,1171,65.24,"2020-04-10"
11213,726,1189,61.06,"2020-04-10"
11214,678,1206,56.22,"2020-04-10"
11215,319,740,43.11,"2020-04-10"
11216,341,640,53.28,"2020-04-10"
11217,279,539,51.76,"2020-04-10"
11218,893,1484,60.18,"2020-04-10"
11219,1562,2281,68.48,"2020-04-10"
11220,695,1109,62.67,"2020-04-10"
11221,586,963,60.85,"2020-04-10"
11222,220,473,46.51,"2020-04-10"
11223,809,1425,56.77,"2020-04-10"
11224,434,735,59.05,"2020-04-10"
11225,573,905,63.31,"2020-04-10"
11226,859,1354,63.44,"2020-04-10"
11228,316,558,56.63,"2020-04-10"
11229,714,1281,55.74,"2020-04-10"
11230,1221,1955,62.46,"2020-04-10"
11231,223,469,47.55,"2020-04-10"
11232,243,361,67.31,"2020-04-10"
11233,534,881,60.61,"2020-04-10"
11234,1029,1704,60.39,"2020-04-10"
11235,824,1470,56.05,"2020-04-10"
11236,1157,1785,64.82,"2020-04-10"
11237,411,610,67.38,"2020-04-10"
11238,407,716,56.84,"2020-04-10"
11239,221,358,61.73,"2020-04-10"
11354,412,674,61.13,"2020-04-10"
11355,527,822,64.11,"2020-04-10"
11356,255,452,56.42,"2020-04-10"
11357,400,706,56.66,"2020-04-10"
11358,259,504,51.39,"2020-04-10"
11360,147,321,45.79,"2020-04-10"
11361,224,404,55.45,"2020-04-10"
11362,148,310,47.74,"2020-04-10"
11363,65,130,50,"2020-04-10"
11364,237,443,53.5,"2020-04-10"
11365,401,710,56.48,"2020-04-10"
11366,233,389,59.9,"2020-04-10"
11367,566,936,60.47,"2020-04-10"
11368,2248,2829,79.46,"2020-04-10"
11369,813,1070,75.98,"2020-04-10"
11370,797,1286,61.98,"2020-04-10"
11372,1322,1769,74.73,"2020-04-10"
11373,1737,2399,72.41,"2020-04-10"
11374,625,1068,58.52,"2020-04-10"
11375,859,1603,53.59,"2020-04-10"
11377,1052,1575,66.79,"2020-04-10"
11378,347,604,57.45,"2020-04-10"
11379,394,727,54.2,"2020-04-10"
11385,963,1613,59.7,"2020-04-10"
11411,371,532,69.74,"2020-04-10"
11412,631,964,65.46,"2020-04-10"
11413,674,1036,65.06,"2020-04-10"
11414,421,703,59.89,"2020-04-10"
11415,276,471,58.6,"2020-04-10"
11416,286,446,64.13,"2020-04-10"
11417,383,623,61.48,"2020-04-10"
11418,482,763,63.17,"2020-04-10"
11419,483,765,63.14,"2020-04-10"
11420,603,939,64.22,"2020-04-10"
11421,537,800,67.12,"2020-04-10"
11422,506,814,62.16,"2020-04-10"
11423,442,675,65.48,"2020-04-10"
11426,263,475,55.37,"2020-04-10"
11427,395,647,61.05,"2020-04-10"
11428,310,464,66.81,"2020-04-10"
11429,482,681,70.78,"2020-04-10"
11432,773,1183,65.34,"2020-04-10"
11433,423,645,65.58,"2020-04-10"
11434,968,1485,65.19,"2020-04-10"
11435,707,1169,60.48,"2020-04-10"
11436,240,361,66.48,"2020-04-10"
11691,993,1479,67.14,"2020-04-10"
11692,267,417,64.03,"2020-04-10"
11693,184,302,60.93,"2020-04-10"
11694,330,565,58.41,"2020-04-10"
11697,61,119,51.26,"2020-04-10"
