"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11426,474,1097,43.21,"2020-05-11"
11427,717,1591,45.07,"2020-05-11"
11428,624,1301,47.96,"2020-05-11"
11429,871,1747,49.86,"2020-05-11"
11432,1614,3471,46.5,"2020-05-11"
11433,850,1945,43.7,"2020-05-11"
11434,1868,4352,42.92,"2020-05-11"
11435,1483,3433,43.2,"2020-05-11"
11436,482,1123,42.92,"2020-05-11"
11691,2049,4201,48.77,"2020-05-11"
11692,539,1206,44.69,"2020-05-11"
11693,301,710,42.39,"2020-05-11"
11694,648,1581,40.99,"2020-05-11"
11697,86,225,38.22,"2020-05-11"
