"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11207,1056,1706,61.9,"2020-04-15"
11208,1173,1794,65.38,"2020-04-15"
11209,667,1301,51.27,"2020-04-15"
11210,1042,1638,63.61,"2020-04-15"
11211,1293,2055,62.92,"2020-04-15"
11212,948,1475,64.27,"2020-04-15"
11213,873,1421,61.44,"2020-04-15"
11214,859,1499,57.3,"2020-04-15"
11215,383,880,43.52,"2020-04-15"
11216,419,778,53.86,"2020-04-15"
11217,357,662,53.93,"2020-04-15"
11218,1043,1713,60.89,"2020-04-15"
11219,1833,2712,67.59,"2020-04-15"
11220,870,1360,63.97,"2020-04-15"
11221,698,1169,59.71,"2020-04-15"
11222,277,563,49.2,"2020-04-15"
11223,999,1765,56.6,"2020-04-15"
11224,551,923,59.7,"2020-04-15"
11225,711,1124,63.26,"2020-04-15"
11226,1148,1756,65.38,"2020-04-15"
11228,388,683,56.81,"2020-04-15"
11229,925,1609,57.49,"2020-04-15"
11230,1414,2270,62.29,"2020-04-15"
11231,258,533,48.41,"2020-04-15"
11232,303,440,68.86,"2020-04-15"
11233,666,1091,61.04,"2020-04-15"
11234,1417,2289,61.9,"2020-04-15"
11235,1056,1847,57.17,"2020-04-15"
11236,1558,2345,66.44,"2020-04-15"
11237,489,727,67.26,"2020-04-15"
11238,476,838,56.8,"2020-04-15"
11239,293,470,62.34,"2020-04-15"
11354,517,843,61.33,"2020-04-15"
11355,657,1035,63.48,"2020-04-15"
11356,323,549,58.83,"2020-04-15"
11357,484,856,56.54,"2020-04-15"
11358,324,615,52.68,"2020-04-15"
11360,190,395,48.1,"2020-04-15"
11361,271,507,53.45,"2020-04-15"
11362,186,380,48.95,"2020-04-15"
11363,72,148,48.65,"2020-04-15"
11364,288,541,53.23,"2020-04-15"
11365,492,887,55.47,"2020-04-15"
11366,266,463,57.45,"2020-04-15"
11367,636,1102,57.71,"2020-04-15"
11368,2563,3279,78.16,"2020-04-15"
11369,953,1275,74.75,"2020-04-15"
11370,896,1432,62.57,"2020-04-15"
11372,1545,2110,73.22,"2020-04-15"
11373,1978,2774,71.3,"2020-04-15"
11374,727,1264,57.52,"2020-04-15"
11375,1026,1894,54.17,"2020-04-15"
11377,1253,1900,65.95,"2020-04-15"
11378,426,743,57.34,"2020-04-15"
11379,476,876,54.34,"2020-04-15"
11385,1167,1976,59.06,"2020-04-15"
11411,443,660,67.12,"2020-04-15"
11412,759,1185,64.05,"2020-04-15"
11413,820,1281,64.01,"2020-04-15"
11414,537,878,61.16,"2020-04-15"
11415,322,559,57.6,"2020-04-15"
11416,359,552,65.04,"2020-04-15"
11417,469,767,61.15,"2020-04-15"
11418,578,919,62.89,"2020-04-15"
11419,611,973,62.8,"2020-04-15"
11420,759,1193,63.62,"2020-04-15"
11421,677,1011,66.96,"2020-04-15"
11422,606,1004,60.36,"2020-04-15"
11423,556,878,63.33,"2020-04-15"
11426,319,564,56.56,"2020-04-15"
11427,483,806,59.93,"2020-04-15"
11428,396,625,63.36,"2020-04-15"
11429,595,857,69.43,"2020-04-15"
11432,937,1445,64.84,"2020-04-15"
11433,529,803,65.88,"2020-04-15"
11434,1190,1859,64.01,"2020-04-15"
11435,884,1449,61.01,"2020-04-15"
11436,303,466,65.02,"2020-04-15"
11691,1302,1904,68.38,"2020-04-15"
11692,343,540,63.52,"2020-04-15"
11693,228,384,59.38,"2020-04-15"
11694,405,690,58.7,"2020-04-15"
11697,69,139,49.64,"2020-04-15"
