"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11109,37,103,35.92,"2020-04-12"
11201,373,894,41.72,"2020-04-12"
11203,1001,1529,65.47,"2020-04-12"
11204,1110,1791,61.98,"2020-04-12"
11205,392,724,54.14,"2020-04-12"
11206,757,1312,57.7,"2020-04-12"
11207,928,1495,62.07,"2020-04-12"
11208,1029,1568,65.62,"2020-04-12"
11209,587,1162,50.52,"2020-04-12"
11210,898,1427,62.93,"2020-04-12"
11211,1202,1893,63.5,"2020-04-12"
11212,842,1302,64.67,"2020-04-12"
11213,793,1296,61.19,"2020-04-12"
11214,760,1330,57.14,"2020-04-12"
11215,350,797,43.91,"2020-04-12"
11216,376,709,53.03,"2020-04-12"
11217,316,599,52.75,"2020-04-12"
11218,976,1606,60.77,"2020-04-12"
11219,1679,2476,67.81,"2020-04-12"
11220,784,1238,63.33,"2020-04-12"
11221,641,1061,60.41,"2020-04-12"
11222,255,518,49.23,"2020-04-12"
11223,885,1555,56.91,"2020-04-12"
11224,485,811,59.8,"2020-04-12"
11225,632,1001,63.14,"2020-04-12"
11226,995,1527,65.16,"2020-04-12"
11228,356,626,56.87,"2020-04-12"
11229,791,1402,56.42,"2020-04-12"
11230,1301,2091,62.22,"2020-04-12"
11231,241,504,47.82,"2020-04-12"
11232,267,395,67.59,"2020-04-12"
11233,591,971,60.87,"2020-04-12"
11234,1149,1879,61.15,"2020-04-12"
11235,911,1601,56.9,"2020-04-12"
11236,1313,1985,66.15,"2020-04-12"
11237,451,665,67.82,"2020-04-12"
11238,448,778,57.58,"2020-04-12"
11239,250,403,62.03,"2020-04-12"
11354,461,757,60.9,"2020-04-12"
11355,587,926,63.39,"2020-04-12"
11356,285,497,57.34,"2020-04-12"
11357,441,777,56.76,"2020-04-12"
11358,289,553,52.26,"2020-04-12"
11360,173,358,48.32,"2020-04-12"
11361,253,463,54.64,"2020-04-12"
11362,167,339,49.26,"2020-04-12"
11363,68,136,50,"2020-04-12"
11364,259,485,53.4,"2020-04-12"
11365,440,791,55.63,"2020-04-12"
11366,244,419,58.23,"2020-04-12"
11367,591,1007,58.69,"2020-04-12"
11368,2398,3035,79.01,"2020-04-12"
11369,883,1165,75.79,"2020-04-12"
11370,833,1348,61.8,"2020-04-12"
11372,1428,1927,74.1,"2020-04-12"
11373,1859,2600,71.5,"2020-04-12"
11374,673,1169,57.57,"2020-04-12"
11375,937,1741,53.82,"2020-04-12"
11377,1152,1740,66.21,"2020-04-12"
11378,397,679,58.47,"2020-04-12"
11379,434,797,54.45,"2020-04-12"
11385,1066,1797,59.32,"2020-04-12"
11411,408,594,68.69,"2020-04-12"
11412,693,1081,64.11,"2020-04-12"
11413,752,1163,64.66,"2020-04-12"
11414,453,765,59.22,"2020-04-12"
11415,306,517,59.19,"2020-04-12"
11416,317,489,64.83,"2020-04-12"
11417,421,683,61.64,"2020-04-12"
11418,532,838,63.48,"2020-04-12"
11419,542,858,63.17,"2020-04-12"
11420,675,1064,63.44,"2020-04-12"
11421,602,906,66.45,"2020-04-12"
11422,552,898,61.47,"2020-04-12"
11423,486,745,65.23,"2020-04-12"
11426,292,524,55.73,"2020-04-12"
11427,440,726,60.61,"2020-04-12"
11428,349,536,65.11,"2020-04-12"
11429,536,765,70.07,"2020-04-12"
11432,843,1304,64.65,"2020-04-12"
11433,477,727,65.61,"2020-04-12"
11434,1060,1655,64.05,"2020-04-12"
11435,796,1308,60.86,"2020-04-12"
11436,269,412,65.29,"2020-04-12"
11691,1111,1647,67.46,"2020-04-12"
11692,297,471,63.06,"2020-04-12"
11693,197,334,58.98,"2020-04-12"
11694,360,622,57.88,"2020-04-12"
11697,63,130,48.46,"2020-04-12"
