"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
10001,201,435,46.21,"2020-04-11"
10002,500,970,51.55,"2020-04-11"
10003,267,636,41.98,"2020-04-11"
10004,22,54,40.74,"2020-04-11"
10005,37,112,33.04,"2020-04-11"
10006,8,39,20.51,"2020-04-11"
10007,32,103,31.07,"2020-04-11"
10009,349,797,43.79,"2020-04-11"
10010,160,451,35.48,"2020-04-11"
10011,342,704,48.58,"2020-04-11"
10012,96,277,34.66,"2020-04-11"
10013,151,347,43.52,"2020-04-11"
10014,207,443,46.73,"2020-04-11"
10016,417,964,43.26,"2020-04-11"
10017,83,244,34.02,"2020-04-11"
10018,148,318,46.54,"2020-04-11"
10019,314,716,43.85,"2020-04-11"
10021,360,906,39.74,"2020-04-11"
10022,206,542,38.01,"2020-04-11"
10023,315,809,38.94,"2020-04-11"
10024,359,947,37.91,"2020-04-11"
10025,582,1345,43.27,"2020-04-11"
10026,279,562,49.64,"2020-04-11"
10027,427,839,50.89,"2020-04-11"
10028,302,764,39.53,"2020-04-11"
10029,769,1455,52.85,"2020-04-11"
10030,257,424,60.61,"2020-04-11"
10031,542,858,63.17,"2020-04-11"
10032,636,1066,59.66,"2020-04-11"
10033,560,931,60.15,"2020-04-11"
10034,300,550,54.55,"2020-04-11"
10035,403,744,54.17,"2020-04-11"
10036,214,465,46.02,"2020-04-11"
10037,223,391,57.03,"2020-04-11"
10038,137,281,48.75,"2020-04-11"
10039,243,446,54.48,"2020-04-11"
10040,437,702,62.25,"2020-04-11"
10044,84,186,45.16,"2020-04-11"
10065,207,601,34.44,"2020-04-11"
10069,34,89,38.2,"2020-04-11"
10075,257,552,46.56,"2020-04-11"
10128,384,976,39.34,"2020-04-11"
10280,27,79,34.18,"2020-04-11"
10282,41,85,48.24,"2020-04-11"
10301,538,1037,51.88,"2020-04-11"
10302,275,541,50.83,"2020-04-11"
10303,419,760,55.13,"2020-04-11"
10304,718,1409,50.96,"2020-04-11"
10305,636,1386,45.89,"2020-04-11"
10306,809,1829,44.23,"2020-04-11"
10307,225,469,47.97,"2020-04-11"
10308,390,903,43.19,"2020-04-11"
10309,508,1156,43.94,"2020-04-11"
10310,355,752,47.21,"2020-04-11"
10312,934,1929,48.42,"2020-04-11"
10314,1402,2923,47.96,"2020-04-11"
10451,730,1232,59.25,"2020-04-11"
10452,986,1534,64.28,"2020-04-11"
10453,1064,1690,62.96,"2020-04-11"
10454,517,828,62.44,"2020-04-11"
10455,523,867,60.32,"2020-04-11"
10456,1057,1737,60.85,"2020-04-11"
10457,907,1467,61.83,"2020-04-11"
10458,902,1571,57.42,"2020-04-11"
10459,693,1130,61.33,"2020-04-11"
10460,725,1215,59.67,"2020-04-11"
10461,965,1794,53.79,"2020-04-11"
10462,1133,2039,55.57,"2020-04-11"
10463,815,1696,48.05,"2020-04-11"
10464,71,183,38.8,"2020-04-11"
10465,816,1680,48.57,"2020-04-11"
10466,1147,1938,59.18,"2020-04-11"
10467,1653,2729,60.57,"2020-04-11"
10468,1126,1721,65.43,"2020-04-11"
10469,1417,2300,61.61,"2020-04-11"
10470,238,439,54.21,"2020-04-11"
10471,283,636,44.5,"2020-04-11"
10472,854,1319,64.75,"2020-04-11"
10473,986,1700,58,"2020-04-11"
10474,159,250,63.6,"2020-04-11"
10475,838,1484,56.47,"2020-04-11"
11004,310,481,64.45,"2020-04-11"
11101,322,627,51.36,"2020-04-11"
11102,279,503,55.47,"2020-04-11"
11103,273,485,56.29,"2020-04-11"
11104,252,413,61.02,"2020-04-11"
11105,254,513,49.51,"2020-04-11"
11106,319,595,53.61,"2020-04-11"
11109,35,98,35.71,"2020-04-11"
11201,353,863,40.9,"2020-04-11"
11203,910,1411,64.49,"2020-04-11"
11204,1043,1699,61.39,"2020-04-11"
11205,363,685,52.99,"2020-04-11"
11206,718,1241,57.86,"2020-04-11"
11207,856,1408,60.8,"2020-04-11"
11208,953,1466,65.01,"2020-04-11"
11209,538,1087,49.49,"2020-04-11"
11210,838,1351,62.03,"2020-04-11"
11211,1138,1799,63.26,"2020-04-11"
11212,780,1213,64.3,"2020-04-11"
11213,737,1213,60.76,"2020-04-11"
11214,693,1237,56.02,"2020-04-11"
11215,321,754,42.57,"2020-04-11"
11216,347,664,52.26,"2020-04-11"
11217,281,546,51.47,"2020-04-11"
11218,904,1511,59.83,"2020-04-11"
11219,1564,2312,67.65,"2020-04-11"
11220,718,1156,62.11,"2020-04-11"
11221,593,983,60.33,"2020-04-11"
11222,225,481,46.78,"2020-04-11"
11223,827,1470,56.26,"2020-04-11"
11224,443,760,58.29,"2020-04-11"
11225,588,944,62.29,"2020-04-11"
11226,898,1412,63.6,"2020-04-11"
11228,322,576,55.9,"2020-04-11"
11229,721,1308,55.12,"2020-04-11"
11230,1233,1994,61.84,"2020-04-11"
11231,227,478,47.49,"2020-04-11"
11232,248,374,66.31,"2020-04-11"
11233,539,904,59.62,"2020-04-11"
11234,1044,1750,59.66,"2020-04-11"
11235,843,1513,55.72,"2020-04-11"
11236,1184,1835,64.52,"2020-04-11"
11237,421,627,67.15,"2020-04-11"
11238,412,732,56.28,"2020-04-11"
11239,230,378,60.85,"2020-04-11"
11354,422,695,60.72,"2020-04-11"
11355,538,848,63.44,"2020-04-11"
11356,257,458,56.11,"2020-04-11"
11357,408,724,56.35,"2020-04-11"
11358,265,519,51.06,"2020-04-11"
11360,153,333,45.95,"2020-04-11"
11361,229,420,54.52,"2020-04-11"
11362,158,323,48.92,"2020-04-11"
11363,65,132,49.24,"2020-04-11"
11364,242,456,53.07,"2020-04-11"
11365,411,736,55.84,"2020-04-11"
11366,236,403,58.56,"2020-04-11"
11367,574,964,59.54,"2020-04-11"
11368,2287,2893,79.05,"2020-04-11"
11369,839,1107,75.79,"2020-04-11"
11370,811,1312,61.81,"2020-04-11"
11372,1355,1823,74.33,"2020-04-11"
11373,1779,2490,71.45,"2020-04-11"
11374,636,1105,57.56,"2020-04-11"
11375,872,1644,53.04,"2020-04-11"
11377,1072,1632,65.69,"2020-04-11"
11378,358,626,57.19,"2020-04-11"
11379,403,741,54.39,"2020-04-11"
11385,977,1662,58.78,"2020-04-11"
11411,387,554,69.86,"2020-04-11"
11412,645,1001,64.44,"2020-04-11"
11413,691,1080,63.98,"2020-04-11"
11414,434,736,58.97,"2020-04-11"
11415,284,481,59.04,"2020-04-11"
11416,302,471,64.12,"2020-04-11"
11417,393,646,60.84,"2020-04-11"
11418,493,785,62.8,"2020-04-11"
11419,495,792,62.5,"2020-04-11"
11420,623,981,63.51,"2020-04-11"
11421,555,834,66.55,"2020-04-11"
11422,517,845,61.18,"2020-04-11"
11423,453,702,64.53,"2020-04-11"
11426,270,492,54.88,"2020-04-11"
11427,407,669,60.84,"2020-04-11"
11428,320,488,65.57,"2020-04-11"
11429,496,708,70.06,"2020-04-11"
11432,787,1219,64.56,"2020-04-11"
11433,432,666,64.86,"2020-04-11"
11434,997,1552,64.24,"2020-04-11"
11435,726,1212,59.9,"2020-04-11"
11436,245,377,64.99,"2020-04-11"
11691,1019,1527,66.73,"2020-04-11"
11692,277,437,63.39,"2020-04-11"
11693,185,312,59.29,"2020-04-11"
11694,342,587,58.26,"2020-04-11"
11697,63,123,51.22,"2020-04-11"
