"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
10309,825,3030,27.2,"2020-05-29"
10310,709,2484,28.5,"2020-05-29"
10312,1472,5314,27.7,"2020-05-29"
10314,2587,8562,30.2,"2020-05-29"
10451,1570,4731,33.2,"2020-05-29"
10452,2311,6954,33.2,"2020-05-29"
10453,2306,6657,34.6,"2020-05-29"
10454,1110,3596,30.9,"2020-05-29"
10455,1240,3661,33.9,"2020-05-29"
10456,2415,7638,31.6,"2020-05-29"
10457,2032,6432,31.6,"2020-05-29"
10458,1980,6089,32.5,"2020-05-29"
10459,1450,4059,35.7,"2020-05-29"
10460,1597,4687,34.1,"2020-05-29"
10461,1850,5835,31.7,"2020-05-29"
10462,2216,7090,31.3,"2020-05-29"
10463,1901,6676,28.5,"2020-05-29"
10464,117,488,24,"2020-05-29"
10465,1461,5063,28.9,"2020-05-29"
10466,2336,6685,34.9,"2020-05-29"
10467,3253,9272,35.1,"2020-05-29"
10468,2657,7770,34.2,"2020-05-29"
10469,2920,8351,35,"2020-05-29"
10470,441,1597,27.6,"2020-05-29"
10471,774,3278,23.6,"2020-05-29"
10472,1893,5090,37.2,"2020-05-29"
10473,1877,5621,33.4,"2020-05-29"
10474,316,904,35,"2020-05-29"
10475,1667,5142,32.4,"2020-05-29"
11004,569,2318,24.5,"2020-05-29"
11101,610,2731,22.3,"2020-05-29"
11102,592,2334,25.4,"2020-05-29"
11103,552,2304,24,"2020-05-29"
11104,484,1762,27.5,"2020-05-29"
11105,478,2302,20.8,"2020-05-29"
11106,627,2501,25.1,"2020-05-29"
11109,46,359,12.8,"2020-05-29"
11201,671,4143,16.2,"2020-05-29"
11203,1999,5983,33.4,"2020-05-29"
11204,1989,7539,26.4,"2020-05-29"
11205,709,2978,23.8,"2020-05-29"
11206,1565,5829,26.8,"2020-05-29"
11207,2007,6406,31.3,"2020-05-29"
11208,2316,6750,34.3,"2020-05-29"
11209,1095,4456,24.6,"2020-05-29"
11210,1637,5173,31.6,"2020-05-29"
11211,2035,8592,23.7,"2020-05-29"
11212,1805,5938,30.4,"2020-05-29"
11213,1348,4369,30.9,"2020-05-29"
11214,1487,5206,28.6,"2020-05-29"
11215,605,3207,18.9,"2020-05-29"
11216,707,2953,23.9,"2020-05-29"
11217,607,2359,25.7,"2020-05-29"
11218,1655,5839,28.3,"2020-05-29"
11219,2979,12563,23.7,"2020-05-29"
11220,1484,4732,31.4,"2020-05-29"
11221,1251,4452,28.1,"2020-05-29"
11222,431,2338,18.4,"2020-05-29"
11223,1666,5560,30,"2020-05-29"
11224,1115,3564,31.3,"2020-05-29"
11225,1126,3646,30.9,"2020-05-29"
11226,2191,6808,32.2,"2020-05-29"
11228,636,2309,27.5,"2020-05-29"
11229,1710,9823,17.4,"2020-05-29"
11230,2280,8107,28.1,"2020-05-29"
11231,417,1876,22.2,"2020-05-29"
11232,512,1538,33.3,"2020-05-29"
11233,1219,3920,31.1,"2020-05-29"
11234,2195,6858,32,"2020-05-29"
11235,1978,6468,30.6,"2020-05-29"
11236,2645,7586,34.9,"2020-05-29"
11237,929,2959,31.4,"2020-05-29"
11238,748,3027,24.7,"2020-05-29"
11239,497,1527,32.5,"2020-05-29"
11354,1140,3532,32.3,"2020-05-29"
11355,1237,3629,34.1,"2020-05-29"
11356,541,1680,32.2,"2020-05-29"
11357,792,2786,28.4,"2020-05-29"
11358,555,2072,26.8,"2020-05-29"
11360,306,1347,22.7,"2020-05-29"
11361,440,1752,25.1,"2020-05-29"
11362,303,1110,27.3,"2020-05-29"
11363,97,400,24.3,"2020-05-29"
11364,455,1832,24.8,"2020-05-29"
11365,817,2785,29.3,"2020-05-29"
11366,384,1133,33.9,"2020-05-29"
11367,1008,3318,30.4,"2020-05-29"
11368,4376,10592,41.3,"2020-05-29"
11369,1541,3833,40.2,"2020-05-29"
11370,1298,3430,37.8,"2020-05-29"
11372,2439,6233,39.1,"2020-05-29"
11373,3152,8524,37,"2020-05-29"
11374,1053,3515,30,"2020-05-29"
11375,1479,5030,29.4,"2020-05-29"
11377,2146,6813,31.5,"2020-05-29"
11378,712,2524,28.2,"2020-05-29"
11379,786,2681,29.3,"2020-05-29"
11385,2098,6503,32.3,"2020-05-29"
11411,673,1840,36.6,"2020-05-29"
11412,1210,3421,35.4,"2020-05-29"
11413,1281,3555,36,"2020-05-29"
11414,791,2195,36,"2020-05-29"
11415,524,1681,31.2,"2020-05-29"
11416,692,1910,36.2,"2020-05-29"
11417,871,2620,33.2,"2020-05-29"
11418,1062,3042,34.9,"2020-05-29"
11419,1154,3331,34.6,"2020-05-29"
11420,1331,3747,35.5,"2020-05-29"
11421,1162,3292,35.3,"2020-05-29"
11422,955,2796,34.2,"2020-05-29"
11423,1046,2934,35.7,"2020-05-29"
11426,491,1462,33.6,"2020-05-29"
11427,764,2278,33.5,"2020-05-29"
11428,660,1718,38.4,"2020-05-29"
11429,920,2585,35.6,"2020-05-29"
11432,1745,4780,36.5,"2020-05-29"
11433,914,2664,34.3,"2020-05-29"
11434,2017,6049,33.3,"2020-05-29"
11435,1592,4962,32.1,"2020-05-29"
11436,511,1527,33.5,"2020-05-29"
11691,2238,6419,34.9,"2020-05-29"
11692,582,1772,32.8,"2020-05-29"
11693,322,969,33.2,"2020-05-29"
11694,692,2251,30.7,"2020-05-29"
11697,106,945,11.2,"2020-05-29"
