"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
10471,771,3130,24.6,"2020-05-25"
10472,1870,4768,39.2,"2020-05-25"
10473,1846,5276,35,"2020-05-25"
10474,313,855,36.6,"2020-05-25"
10475,1656,4869,34,"2020-05-25"
11004,567,2165,26.2,"2020-05-25"
11101,603,2478,24.3,"2020-05-25"
11102,583,2055,28.4,"2020-05-25"
11103,533,1982,26.9,"2020-05-25"
11104,474,1616,29.3,"2020-05-25"
11105,474,2012,23.6,"2020-05-25"
11106,619,2217,27.9,"2020-05-25"
11109,46,322,14.3,"2020-05-25"
11201,654,3463,18.9,"2020-05-25"
11203,1969,5530,35.6,"2020-05-25"
11204,1967,7073,27.8,"2020-05-25"
11205,692,2715,25.5,"2020-05-25"
11206,1532,5258,29.1,"2020-05-25"
11207,1986,6012,33,"2020-05-25"
11208,2284,6283,36.4,"2020-05-25"
11209,1089,4158,26.2,"2020-05-25"
11210,1618,4739,34.1,"2020-05-25"
11211,2012,7663,26.3,"2020-05-25"
11212,1763,5485,32.1,"2020-05-25"
11213,1321,4013,32.9,"2020-05-25"
11214,1472,4678,31.5,"2020-05-25"
11215,597,2897,20.6,"2020-05-25"
11216,697,2705,25.8,"2020-05-25"
11217,604,2134,28.3,"2020-05-25"
11218,1640,5345,30.7,"2020-05-25"
11219,2937,11825,24.8,"2020-05-25"
11220,1463,4380,33.4,"2020-05-25"
11221,1236,4085,30.3,"2020-05-25"
11222,427,2045,20.9,"2020-05-25"
11223,1648,5156,32,"2020-05-25"
11224,1103,3331,33.1,"2020-05-25"
11225,1116,3390,32.9,"2020-05-25"
11226,2157,6215,34.7,"2020-05-25"
11228,632,2154,29.3,"2020-05-25"
11229,1509,5166,29.2,"2020-05-25"
11230,2251,7326,30.7,"2020-05-25"
11231,404,1668,24.2,"2020-05-25"
11232,505,1407,35.9,"2020-05-25"
11233,1207,3645,33.1,"2020-05-25"
11234,2179,6345,34.3,"2020-05-25"
11235,1964,5980,32.8,"2020-05-25"
11236,2601,6927,37.5,"2020-05-25"
11237,911,2648,34.4,"2020-05-25"
11238,744,2715,27.4,"2020-05-25"
11239,488,1409,34.6,"2020-05-25"
11354,1130,3231,35,"2020-05-25"
11355,1221,3317,36.8,"2020-05-25"
11356,536,1588,33.8,"2020-05-25"
11357,783,2531,30.9,"2020-05-25"
11358,547,1889,29,"2020-05-25"
11360,302,1236,24.4,"2020-05-25"
11361,437,1604,27.2,"2020-05-25"
11362,297,1020,29.1,"2020-05-25"
11363,96,353,27.2,"2020-05-25"
11364,454,1700,26.7,"2020-05-25"
11365,805,2568,31.3,"2020-05-25"
11366,380,1072,35.4,"2020-05-25"
11367,1003,3094,32.4,"2020-05-25"
11368,4323,9823,44,"2020-05-25"
11369,1520,3597,42.3,"2020-05-25"
11370,1288,3231,39.9,"2020-05-25"
11372,2417,5764,41.9,"2020-05-25"
11373,3129,7917,39.5,"2020-05-25"
11374,1042,3271,31.9,"2020-05-25"
11375,1472,4713,31.2,"2020-05-25"
11377,2120,6235,34,"2020-05-25"
11378,709,2330,30.4,"2020-05-25"
11379,780,2494,31.3,"2020-05-25"
11385,2064,6069,34,"2020-05-25"
11411,667,1705,39.1,"2020-05-25"
11412,1193,3171,37.6,"2020-05-25"
11413,1266,3329,38,"2020-05-25"
11414,788,2101,37.5,"2020-05-25"
11415,513,1540,33.3,"2020-05-25"
11416,683,1781,38.3,"2020-05-25"
11417,857,2439,35.1,"2020-05-25"
11418,1048,2887,36.3,"2020-05-25"
11419,1133,3105,36.5,"2020-05-25"
11420,1320,3569,37,"2020-05-25"
11421,1154,3103,37.2,"2020-05-25"
11422,941,2580,36.5,"2020-05-25"
11423,1038,2748,37.8,"2020-05-25"
11426,490,1365,35.9,"2020-05-25"
11427,761,2153,35.3,"2020-05-25"
11428,653,1609,40.6,"2020-05-25"
11429,906,2382,38,"2020-05-25"
11432,1722,4475,38.5,"2020-05-25"
11433,902,2471,36.5,"2020-05-25"
11434,1992,5631,35.4,"2020-05-25"
11435,1565,4652,33.6,"2020-05-25"
11436,504,1437,35.1,"2020-05-25"
11691,2200,5665,38.8,"2020-05-25"
11692,569,1633,34.8,"2020-05-25"
11693,321,909,35.3,"2020-05-25"
11694,687,2135,32.2,"2020-05-25"
11697,104,780,13.3,"2020-05-25"
