"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
10466,2357,6991,33.7,"2020-05-31"
10467,3284,9824,33.4,"2020-05-31"
10468,2678,8278,32.4,"2020-05-31"
10469,2947,8709,33.8,"2020-05-31"
10470,443,1650,26.8,"2020-05-31"
10471,777,3376,23,"2020-05-31"
10472,1911,5391,35.4,"2020-05-31"
10473,1896,5953,31.8,"2020-05-31"
10474,318,957,33.2,"2020-05-31"
10475,1676,5342,31.4,"2020-05-31"
11004,573,2467,23.2,"2020-05-31"
11101,613,2924,21,"2020-05-31"
11102,597,2549,23.4,"2020-05-31"
11103,558,2499,22.3,"2020-05-31"
11104,486,1887,25.8,"2020-05-31"
11105,480,2512,19.1,"2020-05-31"
11106,630,2661,23.7,"2020-05-31"
11109,47,378,12.4,"2020-05-31"
11201,677,4618,14.7,"2020-05-31"
11203,2010,6268,32.1,"2020-05-31"
11204,1999,7844,25.5,"2020-05-31"
11205,713,3141,22.7,"2020-05-31"
11206,1574,6248,25.2,"2020-05-31"
11207,2033,6745,30.1,"2020-05-31"
11208,2337,7090,33,"2020-05-31"
11209,1110,4846,22.9,"2020-05-31"
11210,1646,5445,30.2,"2020-05-31"
11211,2051,9204,22.3,"2020-05-31"
11212,1824,6220,29.3,"2020-05-31"
11213,1364,4635,29.4,"2020-05-31"
11214,1496,5606,26.7,"2020-05-31"
11215,612,3522,17.4,"2020-05-31"
11216,713,3200,22.3,"2020-05-31"
11217,610,2607,23.4,"2020-05-31"
11218,1665,6166,27,"2020-05-31"
11219,3000,12940,23.2,"2020-05-31"
11220,1501,5074,29.6,"2020-05-31"
11221,1259,4801,26.2,"2020-05-31"
11222,435,2644,16.5,"2020-05-31"
11223,1676,5847,28.7,"2020-05-31"
11224,1136,3800,29.9,"2020-05-31"
11225,1129,3852,29.3,"2020-05-31"
11226,2203,7193,30.6,"2020-05-31"
11228,647,2491,26,"2020-05-31"
11229,1746,10291,17,"2020-05-31"
11230,2300,8556,26.9,"2020-05-31"
11231,419,2082,20.1,"2020-05-31"
11232,517,1659,31.2,"2020-05-31"
11233,1224,4131,29.6,"2020-05-31"
11234,2213,7217,30.7,"2020-05-31"
11235,2008,6940,28.9,"2020-05-31"
11236,2665,8025,33.2,"2020-05-31"
11237,941,3308,28.4,"2020-05-31"
11238,752,3291,22.9,"2020-05-31"
11239,504,1604,31.4,"2020-05-31"
11354,1148,3676,31.2,"2020-05-31"
11355,1246,3805,32.7,"2020-05-31"
11356,543,1752,31,"2020-05-31"
11357,796,2909,27.4,"2020-05-31"
11358,560,2243,25,"2020-05-31"
11360,308,1427,21.6,"2020-05-31"
11361,443,1865,23.8,"2020-05-31"
11362,304,1172,25.9,"2020-05-31"
11363,97,420,23.1,"2020-05-31"
11364,457,1947,23.5,"2020-05-31"
11365,820,2953,27.8,"2020-05-31"
11366,385,1178,32.7,"2020-05-31"
11367,1012,3465,29.2,"2020-05-31"
11368,4425,11329,39.1,"2020-05-31"
11369,1565,4094,38.2,"2020-05-31"
11370,1306,3564,36.6,"2020-05-31"
11372,2457,6639,37,"2020-05-31"
11373,3172,9087,34.9,"2020-05-31"
11374,1060,3725,28.5,"2020-05-31"
11375,1486,5303,28,"2020-05-31"
11377,2173,7273,29.9,"2020-05-31"
11378,720,2752,26.2,"2020-05-31"
11379,790,2840,27.8,"2020-05-31"
11385,2112,6900,30.6,"2020-05-31"
11411,674,1901,35.5,"2020-05-31"
11412,1219,3549,34.3,"2020-05-31"
11413,1290,3694,34.9,"2020-05-31"
11414,794,2261,35.1,"2020-05-31"
11415,525,1784,29.4,"2020-05-31"
11416,696,2010,34.6,"2020-05-31"
11417,875,2727,32.1,"2020-05-31"
11418,1067,3181,33.5,"2020-05-31"
11419,1165,3516,33.1,"2020-05-31"
11420,1334,3912,34.1,"2020-05-31"
11421,1169,3448,33.9,"2020-05-31"
11422,962,2922,32.9,"2020-05-31"
11423,1057,3053,34.6,"2020-05-31"
11426,492,1509,32.6,"2020-05-31"
11427,770,2361,32.6,"2020-05-31"
11428,662,1787,37,"2020-05-31"
11429,922,2673,34.5,"2020-05-31"
11432,1755,5045,34.8,"2020-05-31"
11433,925,2792,33.1,"2020-05-31"
11434,2040,6285,32.5,"2020-05-31"
11435,1599,5162,31,"2020-05-31"
11436,512,1592,32.2,"2020-05-31"
11691,2264,6834,33.1,"2020-05-31"
11692,586,1856,31.6,"2020-05-31"
11693,322,996,32.3,"2020-05-31"
11694,694,2306,30.1,"2020-05-31"
11697,107,1100,9.7,"2020-05-31"
