"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
10461,1829,5442,33.6,"2020-05-23"
10462,2181,6445,33.8,"2020-05-23"
10463,1836,5721,32.1,"2020-05-23"
10464,117,457,25.6,"2020-05-23"
10465,1450,4736,30.6,"2020-05-23"
10466,2265,5877,38.5,"2020-05-23"
10467,3198,8328,38.4,"2020-05-23"
10468,2593,6698,38.7,"2020-05-23"
10469,2855,7393,38.6,"2020-05-23"
10470,437,1477,29.6,"2020-05-23"
10471,769,3077,25,"2020-05-23"
10472,1861,4620,40.3,"2020-05-23"
10473,1838,5130,35.8,"2020-05-23"
10474,313,837,37.4,"2020-05-23"
10475,1649,4734,34.8,"2020-05-23"
11004,345,939,36.7,"2020-05-23"
11101,600,2361,25.4,"2020-05-23"
11102,581,1967,29.5,"2020-05-23"
11103,529,1876,28.2,"2020-05-23"
11104,468,1543,30.3,"2020-05-23"
11105,473,1920,24.6,"2020-05-23"
11106,617,2125,29,"2020-05-23"
11109,46,311,14.8,"2020-05-23"
11201,645,3181,20.3,"2020-05-23"
11203,1954,5289,36.9,"2020-05-23"
11204,1951,6657,29.3,"2020-05-23"
11205,689,2630,26.2,"2020-05-23"
11206,1513,5071,29.8,"2020-05-23"
11207,1977,5747,34.4,"2020-05-23"
11208,2262,5999,37.7,"2020-05-23"
11209,1079,4009,26.9,"2020-05-23"
11210,1602,4498,35.6,"2020-05-23"
11211,1995,7314,27.3,"2020-05-23"
11212,1730,5132,33.7,"2020-05-23"
11213,1305,3804,34.3,"2020-05-23"
11214,1464,4379,33.4,"2020-05-23"
11215,589,2722,21.6,"2020-05-23"
11216,694,2596,26.7,"2020-05-23"
11217,601,2034,29.5,"2020-05-23"
11218,1631,5046,32.3,"2020-05-23"
11219,2920,11314,25.8,"2020-05-23"
11220,1450,4218,34.4,"2020-05-23"
11221,1232,3948,31.2,"2020-05-23"
11222,426,1910,22.3,"2020-05-23"
11223,1639,4986,32.9,"2020-05-23"
11224,1097,3230,34,"2020-05-23"
11225,1111,3250,34.2,"2020-05-23"
11226,2130,5897,36.1,"2020-05-23"
11228,627,2024,31,"2020-05-23"
11229,1494,4764,31.4,"2020-05-23"
11230,2236,6966,32.1,"2020-05-23"
11231,399,1580,25.3,"2020-05-23"
11232,497,1339,37.1,"2020-05-23"
11233,1201,3528,34,"2020-05-23"
11234,2167,6065,35.7,"2020-05-23"
11235,1949,5620,34.7,"2020-05-23"
11236,2581,6577,39.2,"2020-05-23"
11237,905,2556,35.4,"2020-05-23"
11238,741,2559,29,"2020-05-23"
11239,488,1358,35.9,"2020-05-23"
11354,1127,3087,36.5,"2020-05-23"
11355,1216,3206,37.9,"2020-05-23"
11356,531,1512,35.1,"2020-05-23"
11357,782,2416,32.4,"2020-05-23"
11358,540,1790,30.2,"2020-05-23"
11360,301,1197,25.1,"2020-05-23"
11361,433,1511,28.7,"2020-05-23"
11362,296,982,30.1,"2020-05-23"
11363,96,339,28.3,"2020-05-23"
11364,452,1615,28,"2020-05-23"
11365,803,2448,32.8,"2020-05-23"
11366,377,1038,36.3,"2020-05-23"
11367,996,2980,33.4,"2020-05-23"
11368,4297,9451,45.5,"2020-05-23"
11369,1517,3435,44.2,"2020-05-23"
11370,1285,3138,40.9,"2020-05-23"
11372,2407,5561,43.3,"2020-05-23"
11373,3108,7605,40.9,"2020-05-23"
11374,1037,3130,33.1,"2020-05-23"
11375,1464,4536,32.3,"2020-05-23"
11377,2105,5964,35.3,"2020-05-23"
11378,704,2232,31.5,"2020-05-23"
11379,778,2411,32.3,"2020-05-23"
11385,2058,5894,34.9,"2020-05-23"
11411,664,1633,40.7,"2020-05-23"
11412,1190,3051,39,"2020-05-23"
11413,1255,3209,39.1,"2020-05-23"
11414,788,2060,38.3,"2020-05-23"
11415,505,1466,34.4,"2020-05-23"
11416,680,1718,39.6,"2020-05-23"
11417,856,2370,36.1,"2020-05-23"
11418,1041,2783,37.4,"2020-05-23"
11419,1126,2984,37.7,"2020-05-23"
11420,1312,3453,38,"2020-05-23"
11421,1152,2985,38.6,"2020-05-23"
11422,936,2438,38.4,"2020-05-23"
11423,1034,2642,39.1,"2020-05-23"
11426,489,1309,37.4,"2020-05-23"
11427,756,2042,37,"2020-05-23"
11428,647,1544,41.9,"2020-05-23"
11429,899,2262,39.7,"2020-05-23"
11432,1716,4314,39.8,"2020-05-23"
11433,897,2364,37.9,"2020-05-23"
11434,1971,5360,36.8,"2020-05-23"
11435,1557,4452,35,"2020-05-23"
11436,500,1371,36.5,"2020-05-23"
11691,2181,5356,40.7,"2020-05-23"
11692,561,1561,35.9,"2020-05-23"
11693,319,887,36,"2020-05-23"
11694,681,2070,32.9,"2020-05-23"
11697,101,718,14.1,"2020-05-23"
