"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11207,1942,5300,36.64,"2020-05-17"
11208,2195,5489,39.99,"2020-05-17"
11209,1073,3550,30.23,"2020-05-17"
11210,1576,4112,38.33,"2020-05-17"
11211,1964,6383,30.77,"2020-05-17"
11212,1702,4666,36.48,"2020-05-17"
11213,1289,3421,37.68,"2020-05-17"
11214,1435,3914,36.66,"2020-05-17"
11215,583,2357,24.73,"2020-05-17"
11216,680,2309,29.45,"2020-05-17"
11217,553,1722,32.11,"2020-05-17"
11218,1603,4449,36.03,"2020-05-17"
11219,2824,9829,28.73,"2020-05-17"
11220,1423,3754,37.91,"2020-05-17"
11221,1193,3444,34.64,"2020-05-17"
11222,412,1550,26.58,"2020-05-17"
11223,1607,4519,35.56,"2020-05-17"
11224,1072,2883,37.18,"2020-05-17"
11225,1092,2964,36.84,"2020-05-17"
11226,2091,5359,39.02,"2020-05-17"
11228,608,1796,33.85,"2020-05-17"
11229,1476,4281,34.48,"2020-05-17"
11230,2173,6139,35.4,"2020-05-17"
11231,394,1350,29.19,"2020-05-17"
11232,485,1191,40.72,"2020-05-17"
11233,1180,3257,36.23,"2020-05-17"
11234,2142,5579,38.39,"2020-05-17"
11235,1926,5148,37.41,"2020-05-17"
11236,2542,6087,41.76,"2020-05-17"
11237,886,2240,39.55,"2020-05-17"
11238,724,2256,32.09,"2020-05-17"
11239,479,1257,38.11,"2020-05-17"
11354,1107,2807,39.44,"2020-05-17"
11355,1178,2908,40.51,"2020-05-17"
11356,522,1368,38.16,"2020-05-17"
11357,775,2189,35.4,"2020-05-17"
11358,530,1614,32.84,"2020-05-17"
11360,298,1034,28.82,"2020-05-17"
11361,427,1337,31.94,"2020-05-17"
11362,294,892,32.96,"2020-05-17"
11363,97,315,30.79,"2020-05-17"
11364,447,1455,30.72,"2020-05-17"
11365,787,2184,36.03,"2020-05-17"
11366,365,950,38.42,"2020-05-17"
11367,973,2705,35.97,"2020-05-17"
11368,4213,8580,49.1,"2020-05-17"
11369,1494,3179,47,"2020-05-17"
11370,1273,2913,43.7,"2020-05-17"
11372,2365,5061,46.73,"2020-05-17"
11373,3053,6856,44.53,"2020-05-17"
11374,1015,2840,35.74,"2020-05-17"
11375,1448,4135,35.02,"2020-05-17"
11377,2061,5371,38.37,"2020-05-17"
11378,703,2010,34.98,"2020-05-17"
11379,766,2179,35.15,"2020-05-17"
11385,2022,5330,37.94,"2020-05-17"
11411,650,1488,43.68,"2020-05-17"
11412,1180,2803,42.1,"2020-05-17"
11413,1239,2963,41.82,"2020-05-17"
11414,779,1888,41.26,"2020-05-17"
11415,502,1356,37.02,"2020-05-17"
11416,664,1533,43.31,"2020-05-17"
11417,841,2133,39.43,"2020-05-17"
11418,1016,2545,39.92,"2020-05-17"
11419,1099,2655,41.39,"2020-05-17"
11420,1287,3154,40.81,"2020-05-17"
11421,1127,2722,41.4,"2020-05-17"
11422,925,2242,41.26,"2020-05-17"
11423,1013,2401,42.19,"2020-05-17"
11426,484,1195,40.5,"2020-05-17"
11427,738,1835,40.22,"2020-05-17"
11428,636,1402,45.36,"2020-05-17"
11429,884,1933,45.73,"2020-05-17"
11432,1679,3927,42.76,"2020-05-17"
11433,880,2164,40.67,"2020-05-17"
11434,1922,4848,39.65,"2020-05-17"
11435,1528,3807,40.14,"2020-05-17"
11436,494,1265,39.05,"2020-05-17"
11691,2138,4937,43.31,"2020-05-17"
11692,555,1359,40.84,"2020-05-17"
11693,309,779,39.67,"2020-05-17"
11694,658,1877,35.06,"2020-05-17"
11697,92,466,19.74,"2020-05-17"
