"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11213,1185,2508,47.25,"2020-05-02"
11214,1273,2728,46.66,"2020-05-02"
11215,529,1553,34.06,"2020-05-02"
11216,602,1490,40.4,"2020-05-02"
11217,471,1093,43.09,"2020-05-02"
11218,1428,2936,48.64,"2020-05-02"
11219,2382,5157,46.19,"2020-05-02"
11220,1239,2471,50.14,"2020-05-02"
11221,1052,2298,45.78,"2020-05-02"
11222,377,958,39.35,"2020-05-02"
11223,1410,3124,45.13,"2020-05-02"
11224,922,1942,47.48,"2020-05-02"
11225,996,2117,47.05,"2020-05-02"
11226,1811,3638,49.78,"2020-05-02"
11228,562,1311,42.87,"2020-05-02"
11229,1308,3006,43.51,"2020-05-02"
11230,1914,4087,46.83,"2020-05-02"
11231,353,863,40.9,"2020-05-02"
11232,413,760,54.34,"2020-05-02"
11233,1060,2263,46.84,"2020-05-02"
11234,1981,4170,47.51,"2020-05-02"
11235,1681,3537,47.53,"2020-05-02"
11236,2282,4466,51.1,"2020-05-02"
11237,768,1459,52.64,"2020-05-02"
11238,641,1491,42.99,"2020-05-02"
11239,428,922,46.42,"2020-05-02"
11354,921,1857,49.6,"2020-05-02"
11355,1042,2083,50.02,"2020-05-02"
11356,474,1014,46.75,"2020-05-02"
11357,697,1575,44.25,"2020-05-02"
11358,489,1179,41.48,"2020-05-02"
11360,278,755,36.82,"2020-05-02"
11361,385,931,41.35,"2020-05-02"
11362,273,675,40.44,"2020-05-02"
11363,89,240,37.08,"2020-05-02"
11364,415,1064,39,"2020-05-02"
11365,716,1631,43.9,"2020-05-02"
11366,350,734,47.68,"2020-05-02"
11367,875,2003,43.68,"2020-05-02"
11368,3626,5794,62.58,"2020-05-02"
11369,1320,2272,58.1,"2020-05-02"
11370,1201,2285,52.56,"2020-05-02"
11372,2101,3627,57.93,"2020-05-02"
11373,2731,4919,55.52,"2020-05-02"
11374,928,2122,43.73,"2020-05-02"
11375,1347,3099,43.47,"2020-05-02"
11377,1800,3615,49.79,"2020-05-02"
11378,633,1430,44.27,"2020-05-02"
11379,697,1598,43.62,"2020-05-02"
11385,1782,3753,47.48,"2020-05-02"
11411,590,1144,51.57,"2020-05-02"
11412,1105,2140,51.64,"2020-05-02"
11413,1143,2268,50.4,"2020-05-02"
11414,713,1438,49.58,"2020-05-02"
11415,439,973,45.12,"2020-05-02"
11416,575,1084,53.04,"2020-05-02"
11417,756,1520,49.74,"2020-05-02"
11418,895,1869,47.89,"2020-05-02"
11419,980,1956,50.1,"2020-05-02"
11420,1161,2358,49.24,"2020-05-02"
11421,997,1984,50.25,"2020-05-02"
11422,842,1752,48.06,"2020-05-02"
11423,871,1678,51.91,"2020-05-02"
11426,450,953,47.22,"2020-05-02"
11427,680,1342,50.67,"2020-05-02"
11428,591,1101,53.68,"2020-05-02"
11429,821,1488,55.17,"2020-05-02"
11432,1483,2839,52.24,"2020-05-02"
11433,804,1629,49.36,"2020-05-02"
11434,1700,3390,50.15,"2020-05-02"
11435,1362,2803,48.59,"2020-05-02"
11436,454,947,47.94,"2020-05-02"
11691,1908,3512,54.33,"2020-05-02"
11692,490,985,49.75,"2020-05-02"
11693,289,612,47.22,"2020-05-02"
11694,609,1296,46.99,"2020-05-02"
11697,83,199,41.71,"2020-05-02"
